STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
DAN,D,18,SNOW DP,,20210626,0,,INCHES
DAN,D,18,SNOW DP,,20210627,0,,INCHES
DAN,D,18,SNOW DP,,20210628,-0,,INCHES
DAN,D,18,SNOW DP,,20210629,0,,INCHES
DAN,D,18,SNOW DP,,20210630,0,,INCHES
DAN,D,18,SNOW DP,,20210701,0,r,INCHES
DAN,D,18,SNOW DP,,20210702,0,r,INCHES
DAN,D,18,SNOW DP,,20210703,0,r,INCHES
DAN,D,18,SNOW DP,,20210704,0,r,INCHES
DAN,D,18,SNOW DP,,20210705,0,r,INCHES
DAN,D,18,SNOW DP,,20210706,0,r,INCHES
DAN,D,18,SNOW DP,,20210707,0,r,INCHES
DAN,D,18,SNOW DP,,20210707,0,r,INCHES
DAN,D,18,SNOW DP,,20210708,0,r,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20210714,0,r,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20210814,0,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20210820,0,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20210901,0,r,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20210903,0,r,INCHES
DAN,D,18,SNOW DP,,20210904,0,r,INCHES
DAN,D,18,SNOW DP,,20210905,0,r,INCHES
DAN,D,18,SNOW DP,,20210906,0,r,INCHES
DAN,D,18,SNOW DP,,20210907,0,r,INCHES
DAN,D,18,SNOW DP,,20210908,0,r,INCHES
DAN,D,18,SNOW DP,,20210909,0,r,INCHES
DAN,D,18,SNOW DP,,20210910,0,r,INCHES
DAN,D,18,SNOW DP,,20210911,0,r,INCHES
DAN,D,18,SNOW DP,,20210912,0,r,INCHES
DAN,D,18,SNOW DP,,20210913,0,r,INCHES
DAN,D,18,SNOW DP,,20210914,0,r,INCHES
DAN,D,18,SNOW DP,,20210915,0,r,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20210930,0,,INCHES
DAN,D,18,SNOW DP,,20211001,0,,INCHES
DAN,D,18,SNOW DP,,20211002,0,,INCHES
DAN,D,18,SNOW DP,,20211003,0,,INCHES
DAN,D,18,SNOW DP,,20211004,0,,INCHES
DAN,D,18,SNOW DP,,20211005,0,,INCHES
DAN,D,18,SNOW DP,,20211006,0,,INCHES
DAN,D,18,SNOW DP,,20211007,0,,INCHES
DAN,D,18,SNOW DP,,20211008,0,,INCHES
DAN,D,18,SNOW DP,,20211009,0,,INCHES
DAN,D,18,SNOW DP,,20211010,0,,INCHES
DAN,D,18,SNOW DP,,20211011,0,,INCHES
DAN,D,18,SNOW DP,,20211012,0,,INCHES
DAN,D,18,SNOW DP,,20211013,0,,INCHES
DAN,D,18,SNOW DP,,20211014,0,,INCHES
DAN,D,18,SNOW DP,,20211015,0,,INCHES
DAN,D,18,SNOW DP,,20211016,0,,INCHES
DAN,D,18,SNOW DP,,20211017,0,,INCHES
DAN,D,18,SNOW DP,,20211018,0,,INCHES
DAN,D,18,SNOW DP,,20211019,0,,INCHES
DAN,D,18,SNOW DP,,20211020,0,,INCHES
DAN,D,18,SNOW DP,,20211021,0,,INCHES
DAN,D,18,SNOW DP,,20211022,0,,INCHES
DAN,D,18,SNOW DP,,20211023,0,,INCHES
DAN,D,18,SNOW DP,,20211024,0,,INCHES
DAN,D,18,SNOW DP,,20211025,3,,INCHES
DAN,D,18,SNOW DP,,20211026,21,,INCHES
DAN,D,18,SNOW DP,,20211027,17,,INCHES
DAN,D,18,SNOW DP,,20211028,14,,INCHES
DAN,D,18,SNOW DP,,20211029,12,,INCHES
DAN,D,18,SNOW DP,,20211030,10,,INCHES
DAN,D,18,SNOW DP,,20211031,9,,INCHES
DAN,D,18,SNOW DP,,20211101,9,,INCHES
DAN,D,18,SNOW DP,,20211102,8,,INCHES
DAN,D,18,SNOW DP,,20211103,7,,INCHES
DAN,D,18,SNOW DP,,20211104,6,,INCHES
DAN,D,18,SNOW DP,,20211105,6,,INCHES
DAN,D,18,SNOW DP,,20211106,6,,INCHES
DAN,D,18,SNOW DP,,20211107,5,,INCHES
DAN,D,18,SNOW DP,,20211108,5,,INCHES
DAN,D,18,SNOW DP,,20211109,12,,INCHES
DAN,D,18,SNOW DP,,20211110,12,,INCHES
DAN,D,18,SNOW DP,,20211111,11,,INCHES
DAN,D,18,SNOW DP,,20211112,10,,INCHES
DAN,D,18,SNOW DP,,20211113,10,,INCHES
DAN,D,18,SNOW DP,,20211114,9,,INCHES
DAN,D,18,SNOW DP,,20211115,8,,INCHES
DAN,D,18,SNOW DP,,20211116,9,,INCHES
DAN,D,18,SNOW DP,,20211117,9,,INCHES
DAN,D,18,SNOW DP,,20211118,9,,INCHES
DAN,D,18,SNOW DP,,20211119,9,,INCHES
DAN,D,18,SNOW DP,,20211120,8,,INCHES
DAN,D,18,SNOW DP,,20211121,8,,INCHES
DAN,D,18,SNOW DP,,20211122,8,,INCHES
DAN,D,18,SNOW DP,,20211123,8,,INCHES
DAN,D,18,SNOW DP,,20211124,8,,INCHES
DAN,D,18,SNOW DP,,20211125,8,,INCHES
DAN,D,18,SNOW DP,,20211126,8,,INCHES
DAN,D,18,SNOW DP,,20211127,8,,INCHES
DAN,D,18,SNOW DP,,20211128,8,,INCHES
DAN,D,18,SNOW DP,,20211129,8,,INCHES
DAN,D,18,SNOW DP,,20211130,7,,INCHES
DAN,D,18,SNOW DP,,20211201,7,,INCHES
DAN,D,18,SNOW DP,,20211202,7,,INCHES
DAN,D,18,SNOW DP,,20211203,7,,INCHES
DAN,D,18,SNOW DP,,20211204,7,,INCHES
DAN,D,18,SNOW DP,,20211205,7,,INCHES
DAN,D,18,SNOW DP,,20211206,7,,INCHES
DAN,D,18,SNOW DP,,20211207,8,,INCHES
DAN,D,18,SNOW DP,,20211208,8,,INCHES
DAN,D,18,SNOW DP,,20211209,10,,INCHES
DAN,D,18,SNOW DP,,20211210,17,,INCHES
DAN,D,18,SNOW DP,,20211211,15,,INCHES
DAN,D,18,SNOW DP,,20211212,14,,INCHES
DAN,D,18,SNOW DP,,20211213,17,,INCHES
DAN,D,18,SNOW DP,,20211214,37,,INCHES
DAN,D,18,SNOW DP,,20211215,52,,INCHES
DAN,D,18,SNOW DP,,20211216,52,,INCHES
DAN,D,18,SNOW DP,,20211217,52,,INCHES
DAN,D,18,SNOW DP,,20211218,47,,INCHES
DAN,D,18,SNOW DP,,20211219,44,,INCHES
DAN,D,18,SNOW DP,,20211220,42,,INCHES
DAN,D,18,SNOW DP,,20211221,41,,INCHES
DAN,D,18,SNOW DP,,20211222,40,,INCHES
DAN,D,18,SNOW DP,,20211223,50,,INCHES
DAN,D,18,SNOW DP,,20211224,67,,INCHES
DAN,D,18,SNOW DP,,20211225,68,,INCHES
DAN,D,18,SNOW DP,,20211226,82,,INCHES
DAN,D,18,SNOW DP,,20211227,81,,INCHES
DAN,D,18,SNOW DP,,20211228,83,,INCHES
DAN,D,18,SNOW DP,,20211229,81,,INCHES
DAN,D,18,SNOW DP,,20211230,90,,INCHES
DAN,D,18,SNOW DP,,20211231,83,,INCHES
DAN,D,18,SNOW DP,,20220101,80,,INCHES
DAN,D,18,SNOW DP,,20220102,76,,INCHES
DAN,D,18,SNOW DP,,20220103,74,,INCHES
DAN,D,18,SNOW DP,,20220104,72,,INCHES
DAN,D,18,SNOW DP,,20220105,70,,INCHES
DAN,D,18,SNOW DP,,20220106,68,,INCHES
DAN,D,18,SNOW DP,,20220107,67,,INCHES
DAN,D,18,SNOW DP,,20220108,67,,INCHES
DAN,D,18,SNOW DP,,20220109,66,,INCHES
DAN,D,18,SNOW DP,,20220110,65,,INCHES
DAN,D,18,SNOW DP,,20220111,64,,INCHES
DAN,D,18,SNOW DP,,20220112,63,,INCHES
DAN,D,18,SNOW DP,,20220113,62,,INCHES
DAN,D,18,SNOW DP,,20220114,61,,INCHES
DAN,D,18,SNOW DP,,20220115,60,,INCHES
DAN,D,18,SNOW DP,,20220116,59,,INCHES
DAN,D,18,SNOW DP,,20220117,59,,INCHES
DAN,D,18,SNOW DP,,20220118,58,,INCHES
DAN,D,18,SNOW DP,,20220119,58,,INCHES
DAN,D,18,SNOW DP,,20220120,58,,INCHES
DAN,D,18,SNOW DP,,20220121,57,,INCHES
DAN,D,18,SNOW DP,,20220122,57,,INCHES
DAN,D,18,SNOW DP,,20220123,56,,INCHES
DAN,D,18,SNOW DP,,20220124,56,,INCHES
DAN,D,18,SNOW DP,,20220125,56,,INCHES
DAN,D,18,SNOW DP,,20220126,55,,INCHES
DAN,D,18,SNOW DP,,20220127,55,,INCHES
DAN,D,18,SNOW DP,,20220128,55,,INCHES
DAN,D,18,SNOW DP,,20220129,55,,INCHES
DAN,D,18,SNOW DP,,20220130,55,,INCHES
DAN,D,18,SNOW DP,,20220131,55,,INCHES
DAN,D,18,SNOW DP,,20220201,54,,INCHES
DAN,D,18,SNOW DP,,20220202,54,,INCHES
DAN,D,18,SNOW DP,,20220203,53,,INCHES
DAN,D,18,SNOW DP,,20220204,53,,INCHES
DAN,D,18,SNOW DP,,20220205,53,,INCHES
DAN,D,18,SNOW DP,,20220206,53,,INCHES
DAN,D,18,SNOW DP,,20220207,52,,INCHES
DAN,D,18,SNOW DP,,20220208,52,,INCHES
DAN,D,18,SNOW DP,,20220209,51,,INCHES
DAN,D,18,SNOW DP,,20220210,51,,INCHES
DAN,D,18,SNOW DP,,20220211,50,,INCHES
DAN,D,18,SNOW DP,,20220212,50,,INCHES
DAN,D,18,SNOW DP,,20220213,50,,INCHES
DAN,D,18,SNOW DP,,20220214,49,,INCHES
DAN,D,18,SNOW DP,,20220215,49,,INCHES
DAN,D,18,SNOW DP,,20220216,51,,INCHES
DAN,D,18,SNOW DP,,20220217,50,,INCHES
DAN,D,18,SNOW DP,,20220218,49,,INCHES
DAN,D,18,SNOW DP,,20220219,49,,INCHES
DAN,D,18,SNOW DP,,20220220,49,,INCHES
DAN,D,18,SNOW DP,,20220221,49,,INCHES
DAN,D,18,SNOW DP,,20220222,50,,INCHES
DAN,D,18,SNOW DP,,20220223,51,,INCHES
DAN,D,18,SNOW DP,,20220224,51,,INCHES
DAN,D,18,SNOW DP,,20220225,50,,INCHES
DAN,D,18,SNOW DP,,20220226,50,,INCHES
DAN,D,18,SNOW DP,,20220227,50,,INCHES
DAN,D,18,SNOW DP,,20220228,49,,INCHES
