x,y,h_mean
708454.8755,5374053.279,549.1539983
704868.67,5375922.995,690.7762791
705275.5953,5373531.147,533.3557931
708452.094,5374073.122,549.4853404
704865.9744,5375942.851,691.121135
708449.3109,5374092.966,549.7638885
705270.0827,5373570.843,532.3591165
708446.5273,5374112.809,550.000398
705267.2733,5373590.684,530.6341867
708443.7437,5374132.653,550.2954863
705264.443,5373610.522,529.3464612
708440.9628,5374152.496,550.5825077
705261.61,5373630.359,528.3407817
708438.1868,5374172.341,550.9955912
705258.7803,5373650.197,527.890249
708435.4182,5374192.187,551.2547496
705255.9704,5373670.038,526.8658894
708432.6581,5374212.033,551.3177642
705253.1694,5373689.88,526.2703124
708429.9054,5374231.881,551.3628067
705250.4005,5373709.726,526.3766513
708427.1645,5374251.73,551.2765464
705247.6723,5373729.577,526.4887892
708424.4331,5374271.581,551.2442506
705244.9725,5373749.433,526.6451247
708421.7092,5374291.432,551.2870355
705242.2857,5373769.29,528.5173449
708418.9866,5374311.283,551.2287249
705239.6016,5373789.147,530.1320159
705236.9131,5373809.004,530.1402406
705234.2187,5373828.86,530.0364515
705231.5046,5373848.713,530.0111375
705228.7634,5373868.563,530.2178671
705225.9951,5373888.409,530.4094327
705223.2133,5373908.254,530.2838835
705220.4211,5373928.097,530.1290425
705217.6235,5373947.939,529.9671869
705214.8238,5373967.781,529.807369
705212.0264,5373987.623,529.694072
708388.6566,5374529.6,554.6978963
705209.2369,5374007.467,529.7142653
708385.9146,5374549.449,555.0081943
705206.4585,5374027.312,529.5783804
705203.6858,5374047.157,529.4630445
705200.9217,5374067.004,529.8705686
705198.1638,5374086.852,530.2264417
705195.412,5374106.7,530.0956291
705192.6639,5374126.549,530.2875719
708369.3954,5374668.535,556.6220053
705189.9235,5374146.399,531.2725915
708366.5921,5374688.376,556.6685172
705187.1885,5374166.25,533.4133619
708363.7654,5374708.213,556.6720817
705184.449,5374186.099,540.5092992
705181.7029,5374205.949,548.3094472
705178.9474,5374225.796,553.4784119
708355.297,5374767.728,557.2972192
708352.5014,5374787.57,557.3853919
708349.7162,5374807.413,557.8564458
708346.9694,5374827.262,558.3128061
708344.2503,5374847.114,558.5223772
705164.9622,5374325.008,564.8968427
705162.1511,5374344.849,568.6908813
705159.3489,5374364.691,574.673643
705156.5633,5374384.535,580.9101519
705153.7935,5374404.381,583.4008367
705151.0563,5374424.231,584.2152121
705148.351,5374444.086,584.5255607
705145.6542,5374463.941,584.6300783
705142.9614,5374483.797,584.7927285
708319.8334,5375025.789,556.5820354
705140.267,5374503.653,586.5101048
705129.3439,5374583.058,591.5288564
705126.564,5374602.903,591.4014777
705123.7803,5374622.747,592.6969882
705120.9967,5374642.591,594.6581938
705118.2185,5374662.436,597.38715
705115.4477,5374682.282,599.3316402
708292.2154,5375224.253,534.9191944
708289.5286,5375244.109,531.686443
705112.6952,5374702.13,600.9023936
708286.8624,5375263.968,531.7850544
705109.9638,5374721.981,602.5071069
708284.1963,5375283.827,532.5175938
705107.2449,5374741.834,604.2499548
705104.5314,5374761.687,605.5763778
705101.8202,5374781.541,606.0665499
705099.108,5374801.395,606.4388042
705096.3934,5374821.248,607.3856252
705093.668,5374841.1,609.4960396
705090.9283,5374860.95,612.2953281
705088.1809,5374880.799,615.0418771
705079.9012,5374940.341,615.8878645
705077.1329,5374960.187,613.7494478
705074.3648,5374980.033,609.8593492
705071.5991,5374999.879,605.5805052
705068.8343,5375019.726,602.0241129
705066.0692,5375039.573,599.2014537
708240.0341,5375601.372,536.9832524
705063.3039,5375059.419,597.6547713
708237.3163,5375621.224,537.2448555
705060.539,5375079.266,597.8129611
708234.602,5375641.077,537.7203378
705057.7754,5375099.113,599.1475092
708231.8911,5375660.93,537.8386602
705055.0116,5375118.96,600.4206638
705052.2459,5375138.806,601.6349161
705049.4834,5375158.653,603.2962753
705046.7267,5375178.501,605.7198841
705043.9782,5375198.35,608.659207
705041.2385,5375218.2,611.407238
708218.2943,5375760.19,535.7136477
705038.5087,5375238.051,613.4854864
708215.5579,5375780.039,535.7502181
705035.7897,5375257.904,615.3274855
708212.8107,5375799.888,536.5589557
705033.0854,5375277.758,618.2651693
708210.0599,5375819.736,537.1797849
708207.3105,5375839.584,537.0872514
705030.3924,5375297.614,622.4096212
708204.559,5375859.432,537.376125
705027.7054,5375317.471,627.1628987
705025.0229,5375337.329,631.2665873
705022.3417,5375357.187,633.132844
705019.6597,5375377.044,634.2457413
705016.9743,5375396.901,635.7572064
705014.2848,5375416.758,637.9634805
705011.5898,5375436.614,640.7449162
705008.8862,5375456.468,644.1816981
705006.1767,5375476.323,648.4639491
705003.4597,5375496.176,654.4021572
705000.7372,5375516.028,660.7731132
704995.2693,5375555.729,671.3309996
704992.5264,5375575.579,676.7959124
704984.3123,5375635.13,687.8310684
704981.5868,5375654.981,690.7414402
704978.8701,5375674.834,693.9236568
704976.1692,5375694.689,697.7138884
704973.4803,5375714.546,701.3410378
704970.7966,5375734.404,704.4432679
704968.1167,5375754.261,706.6522822
704965.4378,5375774.119,708.0142537
704962.7581,5375793.977,709.18731
704960.0753,5375813.835,710.4141487
704957.3874,5375833.692,711.9655237
704954.6901,5375853.547,713.8108825
704951.9908,5375873.403,715.2753865
705185.8161,5375958.174,714.0889151
705182.8856,5375904.929,713.7869207
708398.9791,5375789.463,534.9050214
708398.3099,5375777.248,534.9848927
708391.9931,5375659.975,536.3686549
708383.5905,5375511.116,534.4984602
708382.48,5375491.111,534.2689339
708380.2436,5375449.288,534.6537814
708379.9254,5375443.164,534.5707258
708378.376,5375413.062,533.1888203
708377.2051,5375390.39,532.1593342
708375.6045,5375360.071,531.8679388
708374.7418,5375344.545,532.8355417
708372.7664,5375309.203,534.2896606
708371.8802,5375293.432,534.2088551
708356.9897,5375029.081,557.1799558
708356.2167,5375014.792,557.8829117
705139.4092,5375088.097,594.7639442
705138.4843,5375069.813,595.2865514
708350.5202,5374909.011,558.8951397
708349.6994,5374893.819,558.654377
705129.6109,5374912.784,611.4341615
708345.5564,5374818.777,558.1140486
705128.579,5374895.531,612.1753085
708344.419,5374798.585,557.8520945
708342.7521,5374769.425,558.0618955
708341.5687,5374748.937,558.0369737
708340.4091,5374728.931,557.9859846
708339.4862,5374713.113,558.3102204
705121.1094,5374765.109,605.4445039
705120.0026,5374744.827,604.3452757
705118.9054,5374724.34,602.4999206
708334.7421,5374628.889,554.2477371
705117.8473,5374704.329,600.769119
705117.1464,5374690.891,599.598218
708333.6298,5374608.88,554.3017142
705116.0616,5374669.987,597.5510313
705114.1962,5374633.874,593.2379978
708330.3841,5374548.845,551.3745395
708329.2984,5374528.834,550.6856253
708328.2025,5374508.823,550.4598106
708327.2316,5374491.436,550.9554905
708326.0596,5374470.52,551.2156487
708324.8941,5374449.752,551.1114697
705106.3796,5374490.447,584.7438464
708322.7201,5374411.281,550.6707346
708321.6923,5374393.243,550.3144458
705105.0667,5374467.667,584.8221582
708319.3869,5374352.974,550.0036903
708318.2307,5374332.832,549.6345615
708315.7881,5374290.133,548.7220907
708314.2097,5374261.949,546.9346325
708307.0774,5374129.371,535.4817828
708305.9726,5374108.631,534.2349964
705087.7582,5374149.285,531.0420655
705085.9476,5374115.817,530.7939538
705084.5785,5374090.919,530.7314111
708299.5736,5373991.702,530.8372
708298.3374,5373969.615,530.4254726
708297.1535,5373948.549,529.933404
708296.1179,5373930.084,529.0579607
705079.6708,5374005.582,531.0129717
708292.8658,5373872.801,528.0834604
708291.6258,5373851.123,527.587148
705071.6626,5373874.536,529.2426297
705070.6009,5373856.432,529.2169159
708280.8679,5373668.457,525.5880664
708279.6934,5373648.452,525.4752122
705061.2332,5373689.079,534.9504239
705060.4322,5373675.126,534.7451416
705057.9858,5373632.896,534.4631001
705056.5555,5373608.279,534.2045389
708272.0508,5373512.13,518.5154284
705053.1942,5373549.973,533.6463547
708265.9001,5373409.702,534.6378588
705048.4384,5373467.938,533.6793459
708262.4696,5373348.342,535.3580829
705044.7734,5373407.541,533.265259
708261.419,5373328.327,535.1259072
708260.8945,5373318.463,534.9976075
705042.3485,5373368.458,533.2423687
705038.8209,5373309.469,533.2293403
708255.9529,5373231.145,534.3546876
708253.5573,5373193.795,534.46604
705035.3834,5373246.634,532.8920103
708251.4077,5373161.907,534.4224615
705033.4532,5373210.183,532.7409706
705032.2712,5373188.298,532.5498428
705031.049,5373166.027,532.3956486
705029.7874,5373143.761,532.3150874
705028.9325,5373129.517,532.2139502
708242.4156,5373009.585,510.8788884
705025.348,5373072.012,532.0835783
708241.3725,5372990.67,511.7795799
705023.682,5373046.09,532.0857147
708239.2581,5372952.231,512.5769226
705021.6078,5373014.04,532.0735072
705020.1618,5372991.532,532.1705551
705016.1959,5372928.747,532.1211416
708232.2432,5372836.576,515.897565
708292.8322,5375255.795,531.7453602
708229.3723,5372790.809,516.5063759
705010.1084,5372828.394,531.6840952
708226.0785,5372736.207,516.1711237
705007.6305,5372785.958,531.26779
705006.4058,5372764.673,530.8498396
708222.2418,5372671.415,516.9498649
705005.3594,5372746.271,530.4765717
708221.0109,5372650.331,516.8327427
708219.9047,5372631.462,517.0498994
708218.8074,5372612.871,517.5504673
705002.0351,5372687.236,529.8004981
708217.5262,5372591.067,517.4934828
704999.7998,5372647.745,529.2923197
708206.8713,5372418.771,522.0888892
708198.5603,5372288.134,527.9488921
708197.3292,5372268.131,528.2383233
708196.441,5372253.692,528.9301746
704977.0412,5372285.97,589.4955522
708181.2271,5372010.186,559.0694144
708180.0644,5371991.588,559.0287337
708178.6869,5371969.301,558.6575622
708177.382,5371948.109,558.5695279
708176.1755,5371928.105,558.636048
708175.1495,5371910.884,560.2274126
708173.9012,5371889.566,560.6379405
708172.6763,5371868.086,558.5601449
708171.5458,5371849.309,558.8468166
708169.0184,5371808.077,556.8954211
708167.7375,5371788.077,556.7105649
708166.6993,5371773.353,556.7707889
708163.6705,5371730.434,558.9065277
708162.555,5371714.362,559.1756063
708161.096,5371693.157,560.3749482
708157.2789,5371633.261,561.4383994
708154.6789,5371588.098,561.6570949
708153.7431,5371571.714,561.6378283
708152.4482,5371549.404,561.7356922
708150.3831,5371514.799,561.8493727
708148.9897,5371493.229,561.9284218
708146.1974,5371451.361,561.6855396
708143.6283,5371413.218,561.4783728
708142.1145,5371390.455,561.547439
708100.7757,5370732.286,553.6948062
704869.0813,5370651.104,1050.419865
704866.7536,5370614.854,1050.32535
704863.785,5370566.82,1048.528164
704860.102,5370508.287,1050.291679
704858.6973,5370486.198,1049.775824
708063.3352,5370148.093,547.6903802
708062.5384,5370136.03,547.2280209
708061.1334,5370114.8,546.1650515
708057.0777,5370054.128,543.2551877
708056.6739,5370048.165,543.291586
708045.601,5369870.323,529.0775142
704820.086,5369873.16,929.302836
708025.0738,5369555.735,547.5842051
704800.1098,5369547.271,872.7118557
704798.8196,5369526.453,868.901683
708058.6289,5371555.066,561.578444
708057.3993,5371537.224,561.7281801
707963.5795,5370034.439,528.9320398
707962.5164,5370018.202,528.9585461
707958.4158,5369955.337,528.9827587
707956.1075,5369919.629,529.0243258
708908.2611,5369515.544,538.4236193
708905.9623,5369535.459,538.6900863
708903.6909,5369555.376,539.5734735
708901.4374,5369575.298,540.8386016
708882.3776,5369734.527,548.074382
708879.9354,5369754.422,548.4365834
708877.5448,5369774.324,548.8978965
708875.2011,5369794.233,548.6773983
708872.8854,5369814.145,547.8826627
708864.6685,5369893.938,550.9424136
708862.6868,5369913.896,552.5943619
708860.6726,5369933.849,554.035615
708858.6131,5369953.797,555.3832055
708856.473,5369973.733,556.1093219
708854.2141,5369993.653,556.3220563
708851.9185,5370013.569,556.6092119
708847.3017,5370052.646,556.7419337
708844.8707,5370073.009,556.7334186
708842.4855,5370093.196,557.7106322
708840.185,5370113.111,559.7604983
708837.941,5370133.033,562.7543029
708835.6904,5370152.954,564.5788878
708831.1669,5370192.794,565.2599751
708828.9307,5370212.717,565.2000702
708826.7179,5370232.644,565.2166721
708824.529,5370252.574,565.3542092
708822.3552,5370272.506,565.4906833
708813.6681,5370352.234,563.422378
708811.5523,5370372.174,565.0301021
708809.4269,5370392.113,566.63986
708807.2818,5370412.048,567.9308137
708800.6099,5370471.823,567.238005
708798.3323,5370491.741,566.3504084
708796.059,5370511.659,566.0660841
708793.8024,5370531.58,566.9795459
708791.5421,5370551.5,568.1627161
708789.2595,5370571.417,568.9445836
708786.9646,5370591.332,569.5515387
708784.6559,5370611.246,569.839428
708782.3368,5370631.158,569.8734344
708780.0213,5370651.069,570.0268975
708775.3115,5370690.885,567.344737
708772.9668,5370710.794,566.1127185
708765.9371,5370770.519,560.5473167
708763.6345,5370790.434,559.429376
708761.3513,5370810.351,558.5682196
708759.0703,5370830.268,557.3437341
708756.7901,5370850.186,555.8126687
708754.5078,5370870.103,554.1910938
708752.221,5370890.02,552.5305511
708749.9166,5370909.933,550.4474719
708747.609,5370929.847,548.452709
708745.3173,5370949.762,547.4672632
708733.8533,5371049.34,546.7542598
708731.5565,5371069.256,545.865036
708729.2831,5371089.175,545.3685004
708727.0363,5371109.096,545.0534589
708722.5917,5371148.947,544.6864303
708720.3766,5371168.873,544.751934
708718.1808,5371188.802,545.7595022
708715.9955,5371208.732,547.4787689
708713.8171,5371228.663,549.9117459
708711.6368,5371248.593,552.961268
708704.5985,5371308.319,548.5825504
708702.2389,5371328.226,547.2589137
708699.8966,5371348.135,546.6365789
708697.5615,5371368.045,546.2358814
708695.2365,5371387.956,546.0860204
708692.9266,5371407.87,546.1707102
708690.6278,5371427.784,546.227754
708688.3438,5371447.701,546.3166019
708686.0948,5371467.622,546.9833661
708683.8884,5371487.549,548.5549258
708681.7104,5371507.481,550.6308138
708679.5677,5371527.418,553.0354029
708677.4142,5371547.352,554.3608173
708668.4585,5371627.043,546.9777394
708666.1003,5371646.95,541.486852
708663.7623,5371666.859,537.2785547
708656.8027,5371726.595,530.5094869
708654.5217,5371746.513,530.0527678
708652.2484,5371766.432,529.9464104
708649.9895,5371786.352,530.4777587
708647.7508,5371806.275,531.3771439
708645.5126,5371826.198,531.9887555
708643.2522,5371846.118,531.9906985
708640.9785,5371866.036,531.8218173
708638.6883,5371885.951,531.5881812
708636.3794,5371905.865,531.2260689
708634.0612,5371925.777,531.4097508
708631.7458,5371945.689,532.1430789
708624.6152,5372005.402,533.0614208
708622.1769,5372025.299,532.458627
708619.739,5372045.194,532.1892792
708617.2971,5372065.09,531.9671896
708614.8458,5372084.984,531.6029507
708612.3774,5372104.874,530.9938308
708597.8871,5372224.269,519.1697519
708595.67,5372244.195,519.2142371
708593.4818,5372264.125,519.0263064
708591.2943,5372284.055,518.7815985
708589.1046,5372303.984,518.8574092
708586.8937,5372323.911,519.0862809
708584.6472,5372343.833,519.1601777
708582.3534,5372363.748,519.0472609
708575.0022,5372423.432,515.646817
708572.4927,5372443.317,515.3440629
708569.9766,5372463.202,515.7705469
708567.4424,5372483.085,516.0783721
708564.8919,5372502.966,516.1821328
708562.3385,5372522.846,516.3112437
708559.795,5372542.728,516.5222424
708557.2735,5372562.612,516.8280687
708554.7764,5372582.5,516.9120555
708552.3051,5372602.392,516.9077946
708549.882,5372622.289,517.0052357
708547.4795,5372642.19,517.0775008
708545.1371,5372662.099,517.0279998
708542.8383,5372682.013,517.0234319
708540.5432,5372701.928,516.8704341
708538.2033,5372721.838,515.4710153
708531.0744,5372781.551,512.4551199
708528.5668,5372801.437,511.1878939
708526.0249,5372821.319,510.1902736
708523.474,5372841.199,510.0897259
708520.9154,5372861.079,510.1124859
708518.3524,5372880.957,510.159595
708515.8817,5372900.849,513.0308804
708513.4116,5372920.741,515.9853002
708510.9917,5372940.639,519.0762937
708504.0334,5373000.375,532.4739266
708501.6373,5373020.276,533.8041162
708494.4981,5373079.988,541.5334118
708492.0288,5373099.879,542.6062147
708489.5231,5373119.766,543.0917245
708486.9993,5373139.65,543.3075557
708484.4655,5373159.533,543.4575377
708481.9285,5373179.415,543.6354928
708479.3899,5373199.298,543.9516694
708476.8552,5373219.18,544.2121498
708474.3267,5373239.064,544.2971692
708471.7965,5373258.947,544.4017768
708469.261,5373278.83,544.5064033
708466.7209,5373298.712,544.6557636
708464.1706,5373318.592,544.7892392
708461.6136,5373338.472,545.0049068
708459.0423,5373358.35,545.3000825
708456.4517,5373378.225,545.5521335
708453.8515,5373398.099,545.8272329
708451.2427,5373417.971,546.0642019
708448.6293,5373437.843,546.3023014
708446.0127,5373457.715,546.5345342
708443.3916,5373477.586,546.7221648
708440.7743,5373497.457,547.0253261
708438.1666,5373517.33,547.1894321
708435.5594,5373537.203,547.4225471
708432.9399,5373557.074,547.5815882
708430.3049,5373576.943,547.5300999
708427.6628,5373596.811,547.6550576
708840.6068,5371205.452,536.9150335
708425.0111,5373616.678,547.900611
708837.9875,5371225.323,537.189156
708422.3399,5373636.542,547.9554847
708419.6417,5373656.403,548.0004062
708832.6961,5371265.058,537.4346984
708416.9407,5373676.263,548.1729831
708830.0361,5371284.923,537.5548001
708827.3746,5371304.789,537.6849474
708824.7135,5371324.655,537.7446751
708408.8364,5373735.843,546.9952671
708406.1485,5373755.705,545.8882086
708403.4759,5373775.569,544.6444871
708400.8237,5373795.436,542.8286403
708398.2045,5373815.307,541.4804056
708395.58,5373835.177,539.264968
708392.9586,5373855.048,536.8531939
708390.373,5373874.924,535.4913827
708387.8002,5373894.802,534.7323576
708385.2301,5373914.68,534.2177821
708382.6722,5373934.559,534.2544589
708380.1154,5373954.439,534.8851937
708377.5238,5373974.313,535.4967464
708790.0822,5371582.902,528.8180245
708374.8811,5373994.182,535.6874772
708787.3801,5371602.762,528.9155278
708784.6634,5371622.62,528.9183061
708781.9383,5371642.477,528.8519482
708355.4312,5374133.129,545.5317657
708352.6455,5374152.977,547.8507462
708349.8746,5374172.828,549.288416
708347.1241,5374192.681,549.7606684
708344.4547,5374212.545,549.8763097
708341.8555,5374232.419,549.712333
708339.2813,5374252.297,549.4795117
708336.7199,5374272.175,549.2696672
708334.161,5374292.055,549.2626296
708331.5852,5374311.932,549.471655
708328.9975,5374331.808,549.7216539
708320.7289,5374391.366,548.5686142
708317.896,5374411.208,548.4227363
708315.0438,5374431.047,548.4316287
708312.1779,5374450.885,548.7356475
708309.308,5374470.722,549.2927812
708306.4382,5374490.559,549.9288915
708303.5719,5374510.397,550.2537882
708300.7014,5374530.234,550.3378509
708297.8411,5374550.072,550.6144387
708294.9886,5374569.912,550.9536254
708292.1353,5374589.751,551.0133248
708704.1758,5372198.27,518.6743183
708289.2953,5374609.592,551.2397807
708286.4654,5374629.435,551.656143
708283.6416,5374649.278,552.1286147
708280.8201,5374669.122,552.4659728
708277.9975,5374688.965,552.5548059
708275.179,5374708.81,552.6540353
708272.3776,5374728.656,553.2410886
708269.5921,5374748.505,554.389198
708266.8058,5374768.353,555.4562652
708264.022,5374788.202,556.6081616
708261.2522,5374808.053,558.4733882
708246.8834,5374907.236,556.5237313
708243.955,5374927.065,556.3150887
708241.0112,5374946.893,555.9842755
708238.0709,5374966.72,556.0821604
708235.1443,5374986.549,556.8317932
708226.2701,5375046.025,555.9266406
708223.248,5375065.841,552.8864048
708632.0454,5372694.147,509.9649575
708629.1867,5372713.986,509.8731422
708626.3186,5372733.823,509.8214277
708211.2798,5375145.123,544.0263044
708623.4408,5372753.66,509.8579142
708208.1954,5375164.931,538.5809538
708620.5435,5372773.494,509.8605184
708205.1136,5375184.739,533.308804
708202.122,5375204.56,531.3865141
708199.2048,5375224.391,532.2682458
708196.3332,5375244.228,535.0328227
708184.8484,5375323.575,547.6620552
708181.878,5375343.399,547.9719422
708178.905,5375363.222,548.2139892
708175.9468,5375383.047,548.7727783
708172.9989,5375402.873,549.4631917
708170.048,5375422.7,549.6366349
708167.1045,5375442.527,549.7928875
708164.1729,5375462.356,549.9385136
708161.265,5375482.188,550.1497612
708158.3645,5375502.021,550.2639728
708571.0616,5373110.631,549.3178187
708155.4558,5375521.853,550.2182036
708568.064,5373130.45,549.4204443
708152.5344,5375541.682,550.0213876
708143.6397,5375601.155,548.9016863
708140.6007,5375620.969,547.6261115
708137.5243,5375640.778,546.2465318
708134.4235,5375660.584,544.7119552
708544.0128,5373289,547.3784823
708121.8942,5375739.79,537.6678093
708118.8111,5375759.598,537.6897736
708115.7383,5375779.407,537.8555978
708112.6718,5375799.218,537.8927571
708109.6091,5375819.029,537.614509
708106.5594,5375838.841,537.3690317
708103.529,5375858.657,537.3424884
708100.5158,5375878.475,537.5642556
708094.5527,5375918.118,538.3510657
708091.5697,5375937.939,538.4284687
708088.5792,5375957.761,538.4485266
708461.7877,5373823.959,549.2801553
708421.8005,5374081.477,549.8636436
708418.7174,5374101.285,550.0953077
708415.6342,5374121.093,550.2939004
708412.549,5374140.9,550.4334033
708359.7628,5374477.589,550.7436568
708313.157,5374774.663,559.1804069
708310.031,5374794.465,559.7183814
708282.1061,5374972.714,557.8082607
708231.8752,5375289.522,533.8186631
708136.8167,5375903.645,537.6393264
708085.3438,5375950.177,538.4347349
708084.2399,5375930.173,538.5749703
704868.3701,5375954.539,691.7851445
704867.22,5375934.539,690.8226248
704866.053,5375914.541,689.382403
704861.2535,5375834.553,678.9789182
704860.1209,5375814.552,678.059365
704859.0303,5375794.55,678.1318235
704857.9622,5375774.545,678.2834498
708071.2839,5375690.111,549.1835907
704856.8986,5375754.541,678.2310549
708070.1968,5375670.107,550.113905
708069.0999,5375650.102,550.9477594
708068.0206,5375630.097,552.2532016
708066.9434,5375610.092,553.1349413
708064.808,5375570.081,553.5477594
708063.7659,5375550.073,553.7088043
708059.805,5375470.331,552.7533343
708058.7941,5375450.189,552.1639739
708057.773,5375430.015,551.9362662
708056.7656,5375410.006,552.320797
708055.6955,5375390,552.4992709
708054.5945,5375369.996,552.1779787
708053.4744,5375349.993,551.4968898
704832.5087,5375314.494,616.325787
708043.2928,5375149.907,530.1340699
708042.3849,5375129.893,531.1773585
708034.2109,5374970.39,545.4607994
704818.5661,5375034.373,622.7956091
708033.1328,5374949.819,546.846456
704817.5297,5375014.367,621.6961508
708032.0862,5374929.812,547.0515164
708031.0585,5374909.804,547.264802
708030.053,5374889.794,547.3054117
708029.0676,5374869.784,547.2981275
708028.1009,5374849.772,547.1864546
708027.1598,5374829.759,547.1029076
704811.1489,5374894.339,610.9495573
708026.2443,5374809.745,546.9798198
704810.1077,5374874.333,610.2737054
708025.3392,5374789.729,546.7551791
704809.0731,5374854.326,609.7435624
708024.4371,5374769.714,546.6599651
708023.5286,5374749.699,546.5595198
708022.608,5374729.685,546.4575078
708021.6728,5374709.672,546.3758199
708020.7125,5374689.66,546.2868819
708019.7149,5374669.65,546.1907236
708018.694,5374649.641,546.1325749
708017.666,5374629.633,546.1066961
708016.6349,5374609.625,545.9948933
704781.5032,5374334.199,532.8098807
704780.5636,5374314.188,532.7559554
704779.6244,5374294.175,532.6801358
704776.6948,5374234.147,528.1251018
704775.7583,5374214.135,527.9952535
704774.8267,5374194.122,528.0123874
704772.1137,5374134.081,531.1997372
704771.1892,5374114.068,531.4714324
704770.2883,5374094.054,532.4518553
704769.3816,5374074.04,533.184123
704768.4545,5374054.028,533.0588823
704767.5306,5374034.015,532.9193569
704766.6117,5374014.002,532.8357129
704765.6944,5373993.988,532.7579349
704764.7794,5373973.975,532.7398695
704763.8685,5373953.962,532.8840083
704762.9644,5373933.948,533.3323711
704762.0586,5373913.934,533.8218076
704761.1453,5373893.921,534.1127876
704760.2553,5373873.906,535.3348425
704759.3656,5373853.891,536.7278056
704758.4274,5373833.879,536.6889114
704754.6488,5373754.771,536.2875794
704752.6495,5373713.816,535.8919362
704751.683,5373693.806,535.7537161
704749.7945,5373654,535.5436755
707965.6929,5373548.992,516.2341207
704747.9762,5373614.225,535.5789784
704747.0847,5373593.974,535.5682796
704746.2071,5373573.726,535.6453744
704745.3479,5373553.709,535.7926675
704744.4906,5373533.691,535.9416737
704743.6525,5373514.159,536.1658486
704742.7728,5373493.863,536.2860709
704741.884,5373473.645,536.3972816
704740.9866,5373453.631,536.521136
707957.4293,5373368.862,522.2963661
704740.078,5373433.617,536.7120284
707956.552,5373348.845,522.2344626
704739.1604,5373413.604,536.8865959
704738.2326,5373393.591,537.0060746
704737.3008,5373373.579,537.1481254
704736.3625,5373353.567,537.197086
704735.4189,5373333.555,537.0817109
704734.475,5373313.544,536.8872567
704733.533,5373293.532,536.6703944
704732.5939,5373273.52,536.4300694
704731.659,5373253.508,536.1939511
707948.2828,5373168.716,512.9965239
704730.7318,5373233.495,536.0703417
707947.3431,5373148.703,513.0388969
704729.8093,5373213.483,535.9428146
704728.888,5373193.47,535.6549282
704727.9738,5373173.456,535.349064
704727.0656,5373153.442,535.084202
704726.1587,5373133.429,534.8248928
707942.5814,5373048.641,512.8309873
704725.2524,5373113.415,534.5938252
704724.3434,5373093.401,534.3119366
704723.4336,5373073.387,534.0512603
704722.5555,5373054.157,533.7415825
704721.6122,5373033.693,533.5149338
704720.6729,5373013.349,533.2954985
704719.7527,5372993.336,533.1040334
704718.8384,5372973.323,532.8974849
707935.7939,5372888.493,513.7059271
704717.9327,5372953.309,532.6756378
704717.0392,5372933.294,532.550954
704716.1573,5372913.279,532.4191041
707933.2315,5372828.438,515.0199114
704715.2937,5372893.263,532.2626033
707932.3042,5372808.425,515.0420631
704714.4466,5372873.246,532.1260347
707931.3669,5372788.412,515.1413766
707930.4168,5372768.399,515.166182
707929.4635,5372748.386,515.2810079
707980.8995,5375153.484,530.1085894
707980.0401,5375133.465,530.0720162
707925.7842,5372668.329,519.0146433
707924.8788,5372648.314,519.0300246
707923.9859,5372628.298,519.1268234
707923.1032,5372608.282,519.3299591
707922.2297,5372588.265,519.633812
707896.7902,5372007.777,561.2149416
707895.8065,5371987.767,561.1407011
704722.0531,5374337.609,528.569408
704721.0815,5374317.597,528.4773028
704720.114,5374297.588,528.4626044
704719.1508,5374277.577,528.4813526
707884.9423,5371747.585,563.8950635
707884.0609,5371727.568,563.6899384
707883.1734,5371707.552,563.5557376
704667.5275,5371591.724,933.5595889
704664.989,5371531.672,943.0836248
704664.13,5371511.656,946.7950013
704663.2613,5371491.64,950.6252844
704662.3745,5371471.626,954.6276445
707859.6604,5371227.29,544.5088788
707858.7314,5371207.276,544.5456233
707845.9862,5370947.135,552.5187118
707844.9826,5370927.125,552.5274127
707844.0048,5370907.114,552.7283153
707843.0382,5370887.103,552.7575923
707836.7108,5370746.996,555.8604841
707835.7317,5370726.985,556.5607015
707834.7011,5370706.977,557.5911738
707833.6119,5370686.972,558.7380224
707832.4849,5370666.97,559.844805
707882.2814,5373072.167,513.6525462
707881.2997,5373052.155,513.4778522
707880.3276,5373032.144,513.4683549
707879.3613,5373012.132,513.5968699
707825.5475,5370546.965,552.8217339
707822.4255,5370486.943,546.1153103
707821.4322,5370466.933,544.5493304
707815.3639,5370346.878,535.6171339
707814.3118,5370326.872,534.9775161
707803.2522,5370126.835,529.3469796
707802.1818,5370106.829,528.845187
707801.1307,5370086.823,528.8397569
707800.0845,5370066.816,528.8393402
707799.0403,5370046.808,528.8348533
707797.9952,5370026.801,528.8333248
707796.946,5370006.794,528.8327999
707795.8896,5369986.788,528.8288561
707794.8378,5369966.781,529.4098196
707713.1588,5370172.148,528.8511595
707711.8726,5370152.155,528.8637063
707710.5817,5370132.162,528.8562498
707709.2828,5370112.17,528.8800671
707707.9719,5370092.178,528.8740773
707706.6492,5370072.187,528.854418
707705.3155,5370052.197,528.8382406
707703.9725,5370032.206,528.8372764
707702.6124,5370012.217,528.8476908
707701.2353,5369992.229,528.8385387
707691.8538,5369852.298,528.9482323
707678.4721,5369652.397,528.9292964
707677.0671,5369632.41,528.9277079
707675.6685,5369612.423,528.9310277
707674.2887,5369592.435,528.9033
707672.9332,5369572.446,528.9023993
707671.5939,5369552.456,528.9104042
