x,y,h_mean
697847.4362,5364247.183,886.5086432
694632.9213,5364323.208,1338.315401
701059.4204,5364151.25,989.773742
701119.5822,5366576.626,1309.529868
697846.1615,5364227.187,897.1225123
694631.6432,5364303.213,1329.791665
701058.1525,5364131.253,988.0747316
701118.3682,5366556.626,1301.31168
694630.3475,5364283.22,1323.368183
701056.8903,5364111.255,985.8495743
701117.1904,5366536.622,1293.49596
694629.0581,5364263.227,1323.752133
701055.6372,5364091.257,982.9855141
701116.0349,5366516.618,1287.532776
697842.2851,5364167.203,908.5588355
701054.4046,5364071.257,978.9204116
701114.8847,5366496.614,1282.645455
697840.9946,5364147.208,903.9551238
701053.1925,5364051.256,973.9698458
701113.743,5366476.608,1279.258311
697839.7158,5364127.213,895.4817023
697896.2054,5366552.656,1111.20289
701051.9997,5364031.254,968.3164237
697838.452,5364107.217,884.4720297
694623.8506,5364183.256,1314.247445
697894.9732,5366532.658,1114.409458
701050.8331,5364011.25,961.478677
697837.2022,5364087.219,873.2734161
694622.5254,5364163.264,1300.348088
697893.7507,5366512.659,1118.593758
701049.6802,5363991.246,954.2874097
701110.3407,5366416.592,1269.477046
697835.9708,5364067.221,862.8212779
694621.2307,5364143.271,1285.769827
701048.5566,5363971.24,946.5875486
697834.7586,5364047.221,853.651416
701047.4537,5363951.232,938.2118223
697833.5677,5364027.221,847.0196262
701046.3421,5363931.225,931.4647454
701106.9778,5366356.572,1247.144584
697832.386,5364007.219,842.3527919
701045.2056,5363911.22,927.2966274
701044.0565,5363891.215,923.9910809
697830.0294,5363967.216,847.5449727
701042.8897,5363871.211,920.940908
697828.844,5363947.215,857.0626079
701041.7072,5363851.209,918.4120743
701040.4967,5363831.208,916.2214134
701100.8923,5366256.57,1218.273315
697826.4583,5363907.213,878.8586536
701039.267,5363811.208,913.3481734
701099.5691,5366236.576,1216.340311
697825.2575,5363887.213,888.8745655
701038.0266,5363791.209,910.0384799
697824.0373,5363867.214,898.5830185
694609.2984,5363943.277,1284.913068
701036.778,5363771.21,906.9023961
697822.7881,5363847.216,906.3523618
694608.0051,5363923.284,1291.432241
701035.5277,5363751.211,903.8140637
697821.5265,5363827.22,913.1137487
701034.2846,5363731.212,900.3537906
697820.2361,5363807.225,920.7208683
701033.0459,5363711.213,897.0348082
697818.9263,5363787.231,929.5446258
701031.8256,5363691.213,893.3289225
701092.1368,5366116.581,1191.944856
697817.5801,5363767.24,938.5583966
701030.627,5363671.211,889.1668651
701091.0906,5366096.57,1184.962837
697816.2063,5363747.25,949.7306134
694660.8006,5366248.435,1272.669526
701029.4424,5363651.209,884.9201261
701028.2646,5363631.206,881.4448723
701027.0863,5363611.203,879.7040995
694598.2207,5363763.303,1343.627648
701025.9122,5363591.199,878.2258053
694597.0586,5363743.301,1344.576086
701024.751,5363571.196,876.3435894
694595.9078,5363723.299,1344.455069
694654.4603,5366148.461,1277.612505
701023.5777,5363551.192,876.7503277
694594.7571,5363703.297,1343.014533
694653.2566,5366128.462,1272.983968
701022.4068,5363531.189,877.6038308
694593.598,5363683.296,1339.076079
694652.0642,5366108.462,1268.414097
701021.2349,5363511.186,878.443654
694592.419,5363663.295,1333.146294
694650.8962,5366088.462,1266.457715
701020.0576,5363491.183,879.1971867
697805.263,5363567.256,1001.536754
697862.1696,5365992.675,1014.070294
694591.2234,5363643.296,1326.666393
694649.7721,5366068.458,1271.360551
701018.8818,5363471.179,878.4759813
697804.1914,5363547.248,1008.398068
694590.0073,5363623.298,1319.7171
701017.7071,5363451.176,876.3237825
694588.7691,5363603.301,1312.54317
701016.5252,5363431.174,873.7274884
694587.5084,5363583.306,1305.233211
701015.3237,5363411.172,870.9784892
694586.2038,5363563.314,1297.456576
701014.1109,5363391.171,866.9343438
697799.6553,5363467.231,1018.439946
694584.87,5363543.323,1289.110937
701012.8946,5363371.171,861.9999448
701073.8459,5365796.5,1068.104031
697798.4215,5363447.232,1020.180069
694583.5231,5363523.333,1280.417402
701011.6651,5363351.171,859.0242968
701072.7452,5365776.492,1065.119199
697797.1762,5363427.235,1019.369951
694582.1784,5363503.343,1272.408824
701071.6533,5365756.484,1061.737451
697795.9227,5363407.238,1018.126102
694580.8377,5363483.352,1264.189595
701070.5738,5365736.475,1056.636381
697794.6652,5363387.241,1019.243075
694579.5013,5363463.361,1254.960172
701008.0337,5363291.168,850.1937985
697793.3975,5363367.245,1027.272018
694578.1747,5363443.37,1244.902542
697850.18,5365792.672,983.7916557
701006.8531,5363271.165,847.8598921
697792.1577,5363347.247,1035.177153
694576.8881,5363423.376,1236.144861
701005.6996,5363251.161,846.7926891
697790.9578,5363327.247,1041.816582
701004.5607,5363231.155,845.6236497
697789.7594,5363307.246,1049.013628
694574.4605,5363384.005,1223.860726
701003.4246,5363211.15,843.7923296
697788.5622,5363287.246,1053.024349
694573.2283,5363363.638,1218.49975
701002.2747,5363191.145,842.0889735
694572.0085,5363343.385,1213.55619
701001.1102,5363171.141,840.2999866
697786.141,5363247.246,1051.561232
697843.2402,5365672.654,973.1182388
694570.8051,5363323.386,1208.835741
700999.9298,5363151.138,837.6228909
697784.9086,5363227.248,1050.26395
697842.0288,5365652.655,970.633964
694569.5913,5363303.388,1203.071507
700998.7263,5363131.137,833.8174173
701060.0173,5365556.446,1013.51875
697783.6432,5363207.252,1048.67469
694568.3504,5363283.392,1195.200613
700997.4848,5363111.138,829.1982368
701058.8209,5365536.444,1010.43207
697782.349,5363187.257,1044.844505
700996.205,5363091.141,824.9559143
701057.6304,5365516.442,1007.665617
697781.0401,5363167.264,1037.690844
694565.756,5363243.406,1168.340661
700994.8857,5363071.147,824.479548
701056.4401,5365496.44,1005.137857
697779.7321,5363147.27,1028.657013
694564.4472,5363223.413,1154.658687
701055.2499,5365476.438,1002.445034
697778.4288,5363127.276,1019.344488
694563.1323,5363203.421,1140.581621
701054.0583,5365456.436,999.5416041
697777.1395,5363107.281,1011.894063
694561.8202,5363183.429,1127.351516
697834.4452,5365532.676,928.0329925
701052.8632,5365436.434,996.4031469
697775.8622,5363087.285,1005.271937
694560.5628,5363163.434,1123.347996
700989.7105,5362991.163,820.8575117
701051.6595,5365416.432,993.2959472
697774.6196,5363067.288,1000.399966
694559.3696,5363143.434,1129.134876
700988.5076,5362971.162,818.6944819
697773.4119,5363047.288,996.7657017
694558.2339,5363123.431,1143.062208
694617.8998,5365548.526,1268.12195
700987.3479,5362951.158,815.2315394
701049.2284,5365376.431,985.8938874
697772.2292,5363027.286,993.501248
694557.108,5363103.428,1158.311313
694616.6992,5365528.527,1264.316522
700986.2146,5362931.152,810.4240744
701047.9951,5365356.432,983.1044078
697771.0669,5363007.284,992.0906952
694555.9666,5363083.425,1170.823112
700985.0979,5362911.146,804.5224329
701046.7499,5365336.433,980.9841156
697769.9099,5362987.281,993.9266091
697827.1937,5365412.678,895.8452881
694554.8194,5363063.423,1182.308942
694614.2935,5365488.529,1255.783594
700983.9777,5362891.139,799.1836827
701045.4983,5365316.435,979.3187935
697768.7585,5362967.278,999.3051091
697826.0097,5365392.677,887.5265108
694553.6775,5363043.42,1194.566203
700982.8436,5362871.133,795.0861584
701044.2428,5365296.436,977.9945615
694552.535,5363023.418,1206.234209
700981.6948,5362851.129,791.4263783
701042.9878,5365276.438,976.7934158
694551.3821,5363003.416,1217.331546
700980.5145,5362831.126,788.6820119
701041.7298,5365256.44,975.8996979
694550.2202,5362983.414,1227.688918
700979.2936,5362811.125,787.89335
701040.4713,5365236.442,975.6037973
697764.1171,5362887.267,1012.246088
694549.0799,5362963.412,1240.88693
700978.0562,5362791.126,788.1189045
701039.2226,5365216.443,975.6465741
697762.9428,5362867.265,1015.701111
697819.9047,5365292.682,872.3337291
694547.9732,5362943.407,1258.300696
700976.8187,5362771.127,787.5731802
701037.9806,5365196.444,976.4610897
697761.7733,5362847.263,1021.099912
697818.6573,5365272.684,869.259477
694546.8627,5362923.403,1272.966097
700975.5956,5362751.127,785.1202568
701036.7358,5365176.446,980.006223
697760.6119,5362827.26,1026.931022
694545.7407,5362903.399,1284.318455
700974.3833,5362731.126,781.6102701
697759.4554,5362807.257,1033.00317
700973.1807,5362711.124,777.6761187
697758.3108,5362787.253,1040.230632
700971.9959,5362691.122,772.8804717
697757.1959,5362767.248,1047.078408
694542.4688,5362843.382,1319.343037
700970.84,5362671.117,766.4315912
697756.0938,5362747.241,1049.224711
700969.6976,5362651.112,759.4586286
697754.9772,5362727.236,1044.600133
694540.2743,5362803.371,1334.830462
700968.5599,5362631.107,753.147818
701029.8095,5365056.419,977.4875556
697753.8287,5362707.232,1035.299589
694539.1019,5362783.37,1333.127789
694596.775,5365208.587,1168.580133
700967.4395,5362611.1,745.8467415
697752.6413,5362687.231,1025.408387
694537.8865,5362763.372,1326.473576
694595.539,5365188.591,1163.732657
700966.301,5362591.095,741.7009372
701027.5973,5365016.405,964.6116105
697751.4157,5362667.233,1015.082111
694536.6026,5362743.378,1313.038271
700965.1686,5362571.089,737.2136502
701026.4477,5364996.4,959.9849596
694535.2993,5362723.386,1301.002748
700964.0649,5362551.082,729.9728055
701025.2644,5364976.397,955.899329
697748.7421,5362627.249,998.9379135
694533.9614,5362703.395,1289.817839
700962.9827,5362531.073,720.4095235
701024.0364,5364956.398,952.8486659
697747.3188,5362607.262,989.6874263
694532.5972,5362683.406,1277.456272
700961.9024,5362511.064,709.9985792
701022.7904,5364936.399,950.6834731
697745.8769,5362587.277,980.9519045
694531.2272,5362663.418,1265.983503
700960.8154,5362491.055,698.8220531
701021.5372,5364916.401,948.4049034
697744.4529,5362567.29,971.9590925
694529.8635,5362643.428,1255.735775
700959.7045,5362471.048,689.23796
701020.2753,5364896.403,947.0165015
697743.0431,5362547.302,963.3214731
694528.4998,5362623.439,1244.710973
700958.5493,5362451.044,682.8981703
697741.6837,5362527.312,956.7778799
694527.1472,5362603.45,1233.926413
697799.2352,5364952.694,802.1065833
700957.3743,5362431.041,677.4504226
701017.7512,5364856.407,945.3356783
697740.3681,5362507.319,950.1486119
694525.8082,5362583.459,1223.003551
700956.1687,5362411.04,672.4804263
701016.5057,5364836.408,945.6799194
697739.1542,5362487.319,943.5281252
694524.5148,5362563.466,1212.769067
700954.9267,5362391.041,668.8577694
697738.0164,5362467.315,936.950634
694523.2377,5362543.472,1202.856229
697795.5712,5364892.697,789.0197284
700953.6727,5362371.042,665.4704891
697736.9151,5362447.309,929.4013531
694521.9749,5362523.477,1193.272386
697794.328,5364872.699,788.1046308
700952.4119,5362351.044,662.5729748
697735.8288,5362427.301,921.8884323
694520.7237,5362503.481,1184.225914
697793.0746,5364852.702,786.7477999
700951.1475,5362331.047,660.3845592
697734.7464,5362407.294,915.9661182
694519.4744,5362483.485,1174.737286
697791.8187,5364832.705,785.3396943
700949.8888,5362311.049,658.1900145
697733.649,5362387.287,912.7920002
694518.2202,5362463.489,1164.213451
697790.5567,5364812.709,784.8720322
700948.6385,5362291.05,656.0869593
694516.9604,5362443.494,1153.781249
694576.0801,5364868.623,1190.369715
700947.4053,5362271.05,654.3476078
701007.4581,5364696.437,1004.844158
694515.6988,5362423.498,1144.678561
700946.1922,5362251.05,653.1051822
701006.0926,5364676.446,1017.134412
697730.1359,5362327.281,905.6292849
694514.4163,5362403.505,1134.186597
700944.997,5362231.048,651.3230144
697728.8815,5362307.284,902.873029
700943.8103,5362211.045,648.85195
700942.6229,5362191.043,646.7847294
697726.3357,5362267.292,904.1844763
700941.4264,5362171.041,645.5977352
697725.0595,5362247.297,903.0946341
700940.2273,5362151.039,644.3061863
697723.7878,5362227.301,902.8454326
700939.0186,5362131.038,642.7067225
700937.7912,5362111.038,641.4728393
694565.4848,5364688.62,1287.245605
700936.5543,5362091.039,640.4620567
700935.3174,5362071.04,639.2480427
700994.558,5364496.476,1066.324572
697718.8873,5362147.306,903.6888457
700934.0872,5362051.04,637.2963064
697717.6759,5362127.306,903.7875844
700932.863,5362031.04,635.054845
697716.4554,5362107.307,906.8822004
694500.8795,5362183.536,1152.206353
700931.6269,5362011.04,634.9450953
694499.6823,5362163.536,1161.07203
700930.4017,5361991.04,634.8103387
700929.1985,5361971.039,633.434748
697712.7248,5362047.314,918.8180101
700927.9768,5361951.039,635.6378189
694496.0287,5362103.543,1182.633092
700926.7468,5361931.039,639.5877985
700986.381,5364356.452,1053.477684
694494.8478,5362083.542,1191.546163
700925.5099,5361911.039,645.1723287
700985.2538,5364336.445,1045.9807
694493.6738,5362063.542,1199.043669
700924.2217,5361891.043,657.4085251
700984.1233,5364316.44,1039.054355
694492.5272,5362043.54,1207.278358
694491.3838,5362023.537,1211.785602
700921.6683,5361851.049,679.2671639
694490.2697,5362003.533,1216.278399
700920.4181,5361831.051,686.9287203
694489.2073,5361983.526,1223.13434
700919.1805,5361811.051,692.0368512
697702.2761,5361887.363,950.4077723
694488.1513,5361963.518,1231.267332
700917.9513,5361791.052,695.558735
700916.691,5361771.054,701.2125234
700977.3532,5364196.404,994.5170184
694545.4313,5364348.616,1383.251978
700976.1773,5364176.401,987.1985397
697698.4694,5361827.375,954.2702607
694484.8251,5361903.504,1245.543729
694544.1299,5364328.623,1375.994301
700974.9742,5364156.399,981.0232352
694483.6713,5361883.502,1252.601535
700912.8079,5361711.066,722.1249535
700911.4805,5361691.072,729.0634886
694481.1782,5361843.51,1263.294068
700910.1416,5361671.079,736.4532389
694479.8738,5361823.517,1265.72305
700908.8065,5361651.086,743.1634386
700969.891,5364076.41,956.5741574
697692.7433,5361727.357,967.5500533
694478.5686,5361803.524,1269.587079
694537.6428,5364228.658,1330.532563
700907.4695,5361631.092,750.3003822
700968.6034,5364056.414,950.819977
697691.6346,5361707.351,976.6056573
694477.2568,5361783.532,1271.43997
694536.3806,5364208.663,1322.758702
700906.1579,5361611.098,755.2846235
700967.3181,5364036.418,945.7415482
697690.515,5361687.345,985.650973
697747.83,5364112.743,873.5648303
694475.9495,5361763.54,1272.55039
700966.0393,5364016.421,942.7259255
697689.3864,5361667.341,989.648425
694474.653,5361743.547,1271.391521
700964.7918,5363996.422,939.5014865
697688.2321,5361647.338,989.6752097
694473.3605,5361723.553,1265.940018
700963.5762,5363976.422,935.9815438
697687.0344,5361627.337,986.7243207
700901.0873,5361531.108,769.1195226
700962.4044,5363956.418,931.2131586
697685.8162,5361607.338,982.8290981
700961.2613,5363936.413,925.7432945
697684.5826,5361587.34,978.1786253
694469.7208,5361663.559,1254.941002
700898.5465,5361491.113,787.3704319
700960.1335,5363916.407,920.7296092
697683.34,5361567.342,972.7907348
697740.412,5363992.755,857.7277529
700959.0133,5363896.401,916.5505305
697682.094,5361547.344,966.6882822
700957.9023,5363876.394,912.5657304
697680.8484,5361527.347,960.1462261
694466.1555,5361603.559,1248.614473
700956.7909,5363856.387,909.0095272
697679.6103,5361507.349,953.931955
697736.7121,5363932.76,879.6960514
694464.968,5361583.559,1250.360004
700893.5172,5361411.12,828.2557479
700955.6835,5363836.38,905.31688
697678.3875,5361487.35,947.1311382
700892.305,5361391.12,833.7851168
700954.5719,5363816.373,901.2065265
697677.178,5361467.35,939.5517279
700891.0808,5361371.119,838.9594819
700953.4523,5363796.366,897.0718496
697675.9784,5361447.35,931.887488
694461.2926,5361523.567,1257.373698
700889.8416,5361351.12,844.8879763
697674.7862,5361427.349,923.834908
694460.0466,5361503.571,1260.946014
700888.5859,5361331.122,850.2339686
697673.6003,5361407.348,916.2990381
694458.8179,5361483.574,1269.436318
700887.3263,5361311.124,854.0461479
697672.4165,5361387.347,909.1279241
694457.5936,5361463.576,1279.79963
700886.0549,5361291.127,857.8514421
697671.2349,5361367.345,902.0848383
700884.7417,5361271.132,861.2453789
697670.0567,5361347.343,893.6981953
700883.4234,5361251.138,863.2874384
697668.8762,5361327.342,883.3283447
694453.9108,5361403.584,1313.027163
700882.1156,5361231.143,864.0209693
700944.9151,5363656.363,876.9628189
697667.6851,5361307.341,870.9632185
694452.6815,5361383.587,1320.956488
700880.8039,5361211.148,866.1177433
700943.6487,5363636.366,873.5321215
697666.4752,5361287.341,859.2181437
694451.4627,5361363.589,1327.905638
700879.4884,5361191.153,870.8414067
700942.3924,5363616.368,870.1846192
697665.2504,5361267.343,849.5808328
694509.9826,5363768.685,1353.674371
700878.1849,5361171.158,876.0045616
700941.1514,5363596.369,867.1590457
694449.0258,5361323.593,1331.729457
694508.7153,5363748.691,1345.361374
700876.9169,5361151.161,880.8424512
700939.9272,5363576.369,864.4184003
694447.8134,5361303.595,1327.434433
700875.6768,5361131.162,885.7177877
694446.6315,5361283.595,1323.049361
694506.1504,5363708.702,1326.256104
700874.4755,5361111.16,891.2057476
697716.9929,5363612.788,1012.89837
700873.2567,5361091.159,900.4883939
697715.8039,5363592.787,1016.480167
700872.0352,5361071.159,910.6121803
694443.1336,5361223.591,1303.758611
700870.8137,5361051.159,920.2107521
700869.5789,5361031.159,930.3823928
700868.3337,5361011.16,939.3938118
700931.7862,5363436.342,857.9213389
700867.0942,5360991.161,945.2035541
700930.5587,5363416.342,855.6877327
700929.2964,5363396.344,853.8599018
697708.5972,5363472.786,1051.974143
700928.0271,5363376.347,851.7770713
694435.8196,5361103.604,1268.507913
700926.7606,5363356.349,848.8165447
694434.5401,5361083.61,1261.248807
700925.5015,5363336.351,845.3902503
694433.2708,5361063.615,1255.657304
700924.2527,5363316.353,841.8677928
694431.99,5361043.621,1247.726483
700923.0197,5363296.353,837.7867717
694430.7116,5361023.627,1237.922451
700921.8371,5363276.35,832.4729167
697644.217,5360927.376,778.6396523
694429.4484,5361003.632,1228.613245
700856.8707,5360831.186,934.8082276
700920.6856,5363256.346,827.177552
694428.2083,5360983.635,1220.959661
700855.5811,5360811.19,932.5989954
700919.5272,5363236.342,824.2373908
694426.9719,5360963.639,1213.636743
700854.3162,5360791.193,929.7773848
700918.356,5363216.338,823.4530648
694425.767,5360943.64,1211.733064
697639.72,5360847.356,729.0747549
694424.5428,5360923.642,1207.650601
700851.895,5360751.19,919.9263734
697638.5521,5360827.354,718.4199396
694423.2996,5360903.646,1200.992181
700850.7128,5360731.188,916.7473484
697637.3649,5360807.353,708.7652515
700849.5534,5360711.184,916.1908116
697636.1491,5360787.353,701.4058617
697634.8966,5360767.356,696.655066
697633.6366,5360747.36,691.4845273
697632.3761,5360727.363,686.9961749
700845.1019,5360631.156,917.0222144
700908.652,5363056.332,814.6084343
697631.1197,5360707.366,683.3336973
700907.4358,5363036.332,812.7675408
697629.8774,5360687.368,680.2886605
694473.2363,5363188.834,1152.302603
697628.6424,5360667.37,676.7169915
697627.4421,5360647.37,673.328148
697684.0255,5363072.815,1020.415229
694411.7329,5360723.702,1150.207602
697626.2722,5360627.368,671.4797004
697682.7986,5363052.816,1015.623282
694410.4648,5360703.707,1147.149158
697625.1112,5360607.365,670.8556794
697681.5699,5363032.818,1015.733312
697623.9516,5360587.362,670.9439507
697680.3429,5363012.819,1017.526156
700900.4333,5362916.31,808.7741628
697622.7877,5360567.36,671.041422
697621.6139,5360547.358,671.0206729
700898.1251,5362876.301,795.2851078
697620.4251,5360527.357,670.2978986
694404.2486,5360603.725,1139.37084
700896.8962,5362856.301,790.1125653
697619.2139,5360507.357,669.2446007
694402.9764,5360583.73,1131.012537
700895.5958,5362836.306,786.8020314
697617.9689,5360487.359,668.8564558
694401.7065,5360563.736,1122.343405
700830.3469,5360391.158,916.2227637
700894.2748,5362816.312,783.4471708
697616.7054,5360467.363,668.9621508
694400.4394,5360543.741,1113.172549
697615.428,5360447.367,669.0517371
694399.1715,5360523.746,1102.965132
700828.0556,5360351.148,923.3017863
700891.6582,5362776.322,775.5350203
697614.1413,5360427.372,668.9186764
694397.9022,5360503.751,1091.711531
700826.8962,5360331.144,927.1267128
700890.3708,5362756.325,772.6998124
697612.8497,5360407.378,668.6087124
694396.6305,5360483.756,1079.287555
700825.7263,5360311.141,929.3902632
697611.5578,5360387.383,668.5773777
697610.2668,5360367.388,669.3861131
700886.804,5362696.319,761.267992
694392.9034,5360423.767,1051.335486
700885.7245,5362676.31,756.5334057
694391.6471,5360403.771,1039.378624
700820.6536,5360231.151,940.0995728
700884.6479,5362656.301,752.8393224
697606.4537,5360307.4,666.2902282
694390.3857,5360383.776,1029.165736
700883.576,5362636.291,748.4796902
697605.2109,5360287.403,668.9815462
694389.1327,5360363.781,1022.317916
700882.4891,5362616.283,744.3945031
697603.9756,5360267.404,677.9452297
694387.8863,5360343.784,1019.915905
700816.6369,5360171.171,948.325927
697602.7712,5360247.404,678.8735773
694386.6432,5360323.788,1018.763603
697601.5889,5360227.403,679.6960199
697658.4662,5362652.831,993.9480454
694385.3628,5360303.794,1018.026347
697600.4342,5360207.4,680.5335295
694384.06,5360283.801,1018.002801
697599.288,5360187.396,681.4591427
694382.7617,5360263.808,1018.329968
697598.1337,5360167.393,682.3770211
694381.4818,5360243.814,1018.431796
700810.0558,5360071.199,970.987201
697596.9632,5360147.391,683.2993314
700808.7721,5360051.202,976.759063
697595.7672,5360127.39,684.3017053
700807.4924,5360031.205,983.8989172
697594.5514,5360107.391,685.229084
694377.7705,5360183.824,1017.889084
700806.2303,5360011.208,990.2942526
697593.2938,5360087.394,686.0892864
694376.6456,5360163.82,1020.661415
700804.9744,5359991.209,997.1572757
697591.9776,5360067.401,687.122968
700803.7202,5359971.211,1004.686854
697590.636,5360047.409,688.3922066
694374.4948,5360123.807,1022.08236
700802.4666,5359951.213,1012.952659
697589.2984,5360027.417,689.5308126
694373.4077,5360103.8,1020.331237
697646.3317,5362452.836,941.1752095
700801.2139,5359931.214,1021.614105
697587.9771,5360007.424,690.5612273
694372.3211,5360083.795,1020.956788
697645.0997,5362432.838,936.6783426
694431.6619,5362508.916,1167.109615
697586.6851,5359987.43,691.5743699
694371.2355,5360063.789,1026.480347
697643.8689,5362412.84,933.0543657
697585.4179,5359967.434,692.3835681
697584.2032,5359947.434,692.7183827
700796.1615,5359851.223,1061.383052
697583.0715,5359927.43,692.1557574
694367.6744,5360003.789,1042.723897
697581.9813,5359907.423,692.2032142
694366.3899,5359983.795,1050.310716
694425.3919,5362408.937,1138.35162
697580.8952,5359887.415,692.9592834
694365.0752,5359963.803,1055.134629
700792.3898,5359791.229,1084.10564
697579.7999,5359867.408,693.3600766
694363.7409,5359943.812,1057.836514
697636.5742,5362292.844,921.348762
700791.1122,5359771.232,1093.025061
697578.6786,5359847.403,693.7240648
694362.4054,5359923.822,1059.532754
700789.8497,5359751.234,1099.659697
697577.5206,5359827.4,694.7609169
694361.0627,5359903.831,1058.211781
700788.57,5359731.237,1107.838362
700855.0558,5362156.236,646.9302995
697576.3286,5359807.4,695.3531354
694359.7212,5359883.841,1051.622246
700787.2712,5359711.242,1118.058319
700853.7225,5362136.243,646.3086859
697575.0172,5359787.406,694.422041
694358.4229,5359863.848,1042.357528
700785.9837,5359691.245,1126.591396
697573.6617,5359767.415,693.3920709
694357.1527,5359843.853,1033.199547
700784.6934,5359671.249,1135.040395
697572.2827,5359747.426,692.5146726
694355.9029,5359823.857,1025.040944
700783.3842,5359651.255,1145.446214
697570.8976,5359727.437,692.9068072
694354.6844,5359803.859,1020.034247
700782.0626,5359631.26,1157.08099
697569.5168,5359707.448,703.0191136
694353.4647,5359783.862,1014.091674
700780.7382,5359611.266,1168.756448
694352.2328,5359763.865,1005.506421
700779.4237,5359591.272,1179.028647
700846.0925,5362016.259,638.9764301
694350.9799,5359743.869,995.9687301
700844.9299,5361996.256,637.8864131
697565.5705,5359647.468,749.2671903
694349.6984,5359723.875,985.7471403
700843.7976,5361976.25,637.6563393
697564.3883,5359627.466,757.9678455
694348.4075,5359703.881,974.9876394
700775.5387,5359531.284,1201.018482
697563.2286,5359607.464,768.802633
694347.1203,5359683.888,964.2988986
700774.2506,5359511.288,1207.635684
697562.0911,5359587.459,780.6783205
694345.8512,5359663.893,955.3532859
700772.9778,5359491.291,1212.86742
697560.9626,5359567.455,790.7706464
694344.5938,5359643.897,946.899714
697559.837,5359547.45,798.8842045
694343.3423,5359623.901,937.2451741
700770.4534,5359451.295,1221.515825
697558.7004,5359527.446,807.4713797
694342.1142,5359603.904,928.2903273
700769.1955,5359431.297,1226.153971
697557.5384,5359507.443,815.266188
694340.9168,5359583.905,919.8850887
700767.9054,5359411.301,1235.464483
694339.7352,5359563.905,911.35295
700766.6296,5359391.304,1242.98072
697555.1341,5359467.442,830.3264487
694338.5557,5359543.904,903.2136434
700765.3526,5359371.307,1250.111789
700832.9997,5361796.235,679.5160966
697553.8988,5359447.444,837.8222417
694337.371,5359523.904,895.1979243
700764.0705,5359351.31,1257.28289
694336.1792,5359503.905,888.1681993
700762.7848,5359331.314,1264.165509
697551.3475,5359407.453,855.422139
694334.9724,5359483.906,881.664147
700761.4817,5359311.319,1272.311729
697550.0449,5359387.459,867.9694511
694333.7424,5359463.909,874.8586894
700760.1779,5359291.323,1279.33591
694332.4603,5359443.915,865.7062988
700758.8961,5359271.327,1282.309082
694331.1548,5359423.923,857.2117176
700757.6485,5359251.328,1280.474054
694329.8419,5359403.93,849.9140891
700756.4312,5359231.327,1274.654892
697544.7567,5359307.487,922.8073858
694328.5183,5359383.939,842.8633728
700755.2386,5359211.325,1265.79594
700822.4793,5361636.279,730.4351823
697543.4741,5359287.492,934.0640055
694327.1793,5359363.948,834.5426342
700754.0727,5359191.322,1253.990289
700821.2251,5361616.281,735.6067599
697542.2349,5359267.494,941.6786651
694325.8349,5359343.958,825.7767177
700752.9229,5359171.317,1240.835842
697541.0176,5359247.495,945.7303711
694324.4996,5359323.967,817.9518326
700751.7611,5359151.313,1230.078807
697539.8698,5359227.491,949.7094078
694323.1649,5359303.977,809.0062133
700750.6061,5359131.309,1219.257106
697538.7586,5359207.486,953.3801795
694321.8483,5359283.985,800.7195272
700749.4719,5359111.303,1207.307889
697537.6697,5359187.478,954.8521904
694320.5446,5359263.992,792.8774905
697595.0251,5361612.88,996.4454191
700748.3476,5359091.297,1195.698703
697536.5869,5359167.471,955.3367905
694319.2462,5359243.999,783.9624147
697593.8133,5361592.88,989.2481688
700747.2328,5359071.29,1184.23656
697535.4961,5359147.464,955.9965691
694317.9539,5359224.006,773.7841193
700746.1175,5359051.283,1174.325273
697534.3889,5359127.458,958.6673517
694316.6716,5359204.012,762.7613448
700744.9803,5359031.277,1168.357144
697533.2539,5359107.454,964.5372118
694315.4044,5359184.017,752.7220126
697532.0764,5359087.452,970.4693678
694314.1872,5359164.019,748.3514669
700742.7985,5358991.261,1149.933556
697530.8551,5359067.453,974.7861641
700741.7365,5358971.251,1138.545572
697529.5995,5359047.456,979.1085894
694311.6613,5359124.029,719.603543
700740.647,5358951.242,1130.042009
697528.3102,5359027.461,986.5927114
694310.4251,5359104.032,708.2436209
700739.5665,5358931.233,1119.479071
697526.9973,5359007.468,997.0413137
694309.2197,5359084.033,701.8100784
700738.4799,5358911.225,1108.401392
694308.0364,5359064.033,699.1563905
700737.3673,5358891.218,1099.19641
694306.8618,5359044.032,698.6532644
694305.6808,5359024.032,698.3585864
694304.4948,5359004.032,698.9798105
700733.8278,5358831.209,1080.578693
694303.2985,5358984.033,699.4364045
700732.6487,5358811.206,1071.623095
697518.9451,5358887.518,1056.230647
694302.0889,5358964.035,699.631123
700731.4403,5358791.205,1066.466023
697517.6477,5358867.523,1064.711019
694300.8657,5358944.037,699.5861238
700730.2315,5358771.204,1061.989948
697516.3808,5358847.527,1075.565128
694299.629,5358924.04,699.3468528
700729.0287,5358751.203,1058.122464
697515.1422,5358827.529,1084.68831
694298.3804,5358904.044,699.3715079
700727.8349,5358731.201,1053.731849
697513.9529,5358807.528,1089.202165
694297.1225,5358884.049,699.5250625
700726.6901,5358711.196,1048.304963
697512.8104,5358787.524,1093.40185
694295.8548,5358864.054,699.7975118
700725.5396,5358691.191,1044.19437
697511.689,5358767.519,1098.275074
694294.5762,5358844.06,700.1640951
