x,y,z
-120.2850516,48.38664399,793.2975175
-120.3280434,48.38278225,894.6930739
-120.2850776,48.38682335,794.2978597
-120.3280684,48.38296169,901.3058483
-120.2420181,48.39067282,772.5784609
-120.2851036,48.38700271,796.5400469
-120.3280935,48.38314112,905.7031934
-120.2420447,48.39085213,771.708998
-120.2851296,48.38718207,800.2751614
-120.3281182,48.38332057,910.1563731
-120.2420712,48.39103145,773.7831415
-120.2807421,48.36555938,1049.103789
-120.2851554,48.38736145,805.5663223
-120.3281426,48.38350004,914.3198363
-120.2420976,48.39121078,775.4458205
-120.2807689,48.36573869,1044.286156
-120.2851813,48.38754081,811.1790591
-120.3281662,48.38367957,918.7252429
-120.2421237,48.39139013,776.2191519
-120.2807955,48.36591802,1039.46349
-120.2852074,48.38772017,815.8017646
-120.3281888,48.38385916,924.4535554
-120.2421497,48.39156948,776.7862106
-120.2808218,48.36609735,1035.43157
-120.2852336,48.38789952,818.435249
-120.3282114,48.38403875,929.6015183
-120.2421755,48.39174885,776.907044
-120.2852598,48.38807887,819.1674758
-120.3282342,48.38421833,934.9204251
-120.2422011,48.39192822,777.4654687
-120.2852859,48.38825822,818.7900299
-120.3282572,48.38439789,941.5661824
-120.2422267,48.3921076,778.6084112
-120.2853117,48.3884376,818.7608955
-120.3282806,48.38457743,949.0097889
-120.3239863,48.3629481,685.8353101
-120.2422523,48.39228698,779.2775903
-120.3283046,48.38475693,956.9043695
-120.2853372,48.38861699,819.6000026
-120.3240136,48.36312739,684.6679823
-120.2422777,48.39246637,778.8987368
-120.3283294,48.38493637,965.3595804
-120.2853623,48.38879641,821.4249365
-120.3240406,48.3633067,683.692393
-120.2423032,48.39264575,778.1179933
-120.3283556,48.38511573,973.8946735
-120.2853867,48.38897587,824.691016
-120.3240672,48.36348603,683.3679649
-120.2423287,48.39282514,778.0483725
-120.2854111,48.38915534,828.9758908
-120.3283823,48.38529506,982.2650069
-120.3240935,48.36366537,682.7811269
-120.2423542,48.39300452,778.1361248
-120.2854357,48.38933479,831.8116956
-120.3284092,48.38547437,991.4598968
-120.3241197,48.36384474,681.8567753
-120.2423797,48.39318391,778.3981302
-120.2854606,48.38951422,832.9454595
-120.3284358,48.38565371,1002.04602
-120.3241455,48.36402412,681.0248629
-120.2424052,48.39336329,780.2493587
-120.285486,48.38969362,833.1464766
-120.3284625,48.38583303,1011.487899
-120.3241711,48.36420351,680.3878456
-120.2424308,48.39354267,781.1752722
-120.2855117,48.389873,832.9744894
-120.328489,48.38601237,1019.622159
-120.3241965,48.36438292,680.0141127
-120.2424564,48.39372205,780.9234984
-120.2855381,48.39005234,832.1867827
-120.3285146,48.38619176,1029.419847
-120.3242217,48.36456234,679.5647821
-120.2424821,48.39390142,781.0046813
-120.285565,48.39023164,831.3091092
-120.3285392,48.38637122,1039.427523
-120.3242468,48.36474177,678.6374399
-120.2425077,48.3940808,782.6872839
-120.2855923,48.39041092,831.258992
-120.3285634,48.38655071,1048.456326
-120.3242718,48.36492121,678.0566744
-120.2425334,48.39426017,784.7178388
-120.2856195,48.3905902,832.6659245
-120.3285878,48.38673019,1054.677576
-120.3242969,48.36510064,677.7243161
-120.242559,48.39443955,786.3427374
-120.2856465,48.3907695,835.7744978
-120.3286132,48.3869096,1052.616921
-120.324322,48.36528006,677.3574117
-120.2425847,48.39461892,786.7290108
-120.281262,48.36914662,926.5523241
-120.2856732,48.39094882,839.8859751
-120.3286393,48.38708895,1045.429747
-120.3243474,48.36545947,676.8227584
-120.2426103,48.3947983,786.9219948
-120.2856996,48.39112815,843.9471253
-120.3286657,48.3872683,1036.528369
-120.3243729,48.36563887,676.4367017
-120.2426358,48.39497768,789.0070696
-120.2857255,48.39130752,847.7718304
-120.3286917,48.38744767,1029.693434
-120.3243987,48.36581826,676.1450816
-120.2426613,48.39515706,791.0398309
-120.2813422,48.36968455,905.3572793
-120.2857507,48.39148693,850.9379592
-120.3287173,48.38762707,1025.478003
-120.3244249,48.36599762,675.7372143
-120.2426868,48.39533645,790.6983728
-120.2813697,48.36986382,897.8844109
-120.2857755,48.39166637,852.9203525
-120.3287432,48.38780644,1020.991482
-120.3244514,48.36617696,674.7740175
-120.2427122,48.39551584,789.4706095
-120.2858002,48.39184582,853.9060988
-120.3287692,48.38798582,1017.685626
-120.324478,48.36635628,673.7432605
-120.2427374,48.39569524,788.3813699
-120.2858247,48.39202527,854.1637819
-120.328795,48.3881652,1016.739206
-120.3245046,48.36653562,673.218391
-120.2427626,48.39587465,787.7345927
-120.2858491,48.39220474,854.3619678
-120.3288211,48.38834456,1016.243006
-120.3245312,48.36671495,672.8595392
-120.2427877,48.39605406,790.6828038
-120.2858735,48.3923842,853.8679868
-120.3288477,48.38852389,1014.784512
-120.2428128,48.39623347,794.2072717
-120.2858981,48.39256366,853.5552243
-120.3288753,48.38870316,1010.754915
-120.2428377,48.39641289,797.2291169
-120.2859227,48.3927431,854.1099937
-120.3289034,48.38888239,1005.726641
-120.3246113,48.36725292,668.4362777
-120.2428625,48.39659232,800.8166144
-120.2859476,48.39292254,855.4316277
-120.3289314,48.38906163,1002.850393
-120.3246376,48.36743227,667.8746834
-120.2428874,48.39677174,804.1326467
-120.2859727,48.39310195,857.1168924
-120.3289592,48.38924089,1001.774302
-120.3246638,48.36761163,667.2117879
-120.2429123,48.39695117,807.900154
-120.2859981,48.39328135,859.0088261
-120.3289864,48.38942018,1003.540911
-120.3246901,48.36779098,666.4798509
-120.2429373,48.39713058,812.1399576
-120.2860238,48.39346073,860.5406583
-120.3290129,48.38959952,1008.569646
-120.3247164,48.36797033,664.9591525
-120.2429626,48.39730998,817.231107
-120.2860498,48.3936401,862.300334
-120.3290387,48.3897789,1015.622522
-120.3247428,48.36814968,663.3192186
-120.2429881,48.39748937,822.4559518
-120.286076,48.39381944,865.4318398
-120.3290642,48.3899583,1022.749516
-120.3247689,48.36832904,663.4103356
-120.2430138,48.39766874,828.2283306
-120.2861024,48.39399878,869.6138941
-120.3290891,48.39013774,1031.128895
-120.3247951,48.36850839,663.2977137
-120.2430398,48.39784809,834.8488479
-120.2861291,48.3941781,872.7477697
-120.3291132,48.39031724,1040.955019
-120.243066,48.39802743,841.6809946
-120.2861559,48.39435741,874.7720541
-120.3291368,48.39049676,1051.552535
-120.3248478,48.36886709,661.7480212
-120.2430925,48.39820675,848.2682342
-120.2861827,48.39453672,878.044925
-120.3291598,48.39067633,1063.134495
-120.324874,48.36904645,661.753446
-120.2431191,48.39838606,854.6389454
-120.2862093,48.39471604,882.1455844
-120.3291826,48.39085591,1073.873443
-120.3249,48.36922582,661.8804892
-120.2431458,48.39856537,861.2770479
-120.3292053,48.39103549,1083.61866
-120.2862357,48.39489537,886.0406
-120.3249261,48.36940518,661.923778
-120.2431726,48.39874467,868.4715908
-120.3292282,48.39121506,1090.407392
-120.286262,48.39507472,889.8091662
-120.324952,48.36958456,661.9230396
-120.2431994,48.39892397,876.3016328
-120.3292512,48.39139462,1095.238393
-120.286288,48.39525408,893.3269435
-120.3249779,48.36976394,661.9880356
-120.2432262,48.39910327,883.9429319
-120.3292741,48.3915742,1100.051344
-120.2863137,48.39543346,896.5545372
-120.3250037,48.36994332,661.9213357
-120.243253,48.39928257,890.9935877
-120.2863393,48.39561285,899.2064215
-120.3250295,48.3701227,661.5836811
-120.2432796,48.39946189,896.6369212
-120.2863646,48.39579225,902.9089131
-120.3250553,48.37030208,661.2341092
-120.2433059,48.39964122,901.3976448
-120.2863897,48.39597167,908.0742147
-120.3293482,48.39211256,1091.675035
-120.3250813,48.37048145,660.3545426
-120.243332,48.39982057,906.3284171
-120.2864147,48.3961511,913.523755
-120.3293751,48.39229187,1081.408271
-120.3251074,48.37066082,659.4852818
-120.2433578,48.39999993,911.4301624
-120.2864396,48.39633053,918.0330614
-120.3294015,48.39247121,1076.3424
-120.2433833,48.40017932,916.3117989
-120.2390552,48.37855342,580.4424053
-120.2864647,48.39650995,921.7585376
-120.3294279,48.39265056,1075.99959
-120.2434084,48.40035873,921.0161183
-120.2390807,48.3787328,580.8898768
-120.2864899,48.39668936,924.6775459
-120.2434333,48.40053815,925.5885967
-120.2391063,48.37891219,581.3645158
-120.2865152,48.39686877,926.0822004
-120.3294827,48.39300912,1072.428968
-120.2434581,48.40071758,930.2655592
-120.2821592,48.37524404,756.5647845
-120.2391318,48.37909157,581.7838227
-120.2865405,48.39704818,927.5854638
-120.2434829,48.40089701,935.3621697
-120.2821838,48.3754235,753.6897722
-120.2391572,48.37927096,582.0095125
-120.2865657,48.39722759,930.5634741
-120.3295397,48.39336754,1061.144423
-120.3252589,48.37173733,691.290987
-120.2435079,48.40107643,939.9060752
-120.2391827,48.37945034,582.7215321
-120.2865908,48.39740701,934.951375
-120.3295686,48.39354672,1053.267796
-120.3252836,48.37191679,700.5951422
-120.2435329,48.40125584,943.5037364
-120.2392083,48.37962972,585.6252463
-120.2866158,48.39758643,940.1623574
-120.3295974,48.39372591,1045.366444
-120.2435583,48.40143523,945.4354965
-120.2866408,48.39776586,946.0704573
-120.3296257,48.39390513,1037.929262
-120.2435839,48.40161461,944.8792019
-120.2392596,48.37998847,592.4371345
-120.286666,48.39794527,951.2401339
-120.3296538,48.39408436,1029.147835
-120.2436099,48.40179396,942.9757325
-120.2392853,48.38016784,594.8386469
-120.2866911,48.39812469,956.5593179
-120.243636,48.40197331,941.4802325
-120.239311,48.38034721,595.8714389
-120.2867161,48.39830412,961.8202149
-120.3297099,48.39444284,1011.253743
-120.2436622,48.40215265,941.492594
-120.2393366,48.38052659,597.4004951
-120.2867411,48.39848354,966.7275368
-120.3297379,48.39462207,1002.242596
-120.2436885,48.40233198,942.2097897
-120.2393622,48.38070597,598.7971711
-120.3297659,48.39480132,993.5766833
-120.2867661,48.39866297,970.7922682
-120.2437147,48.40251132,943.0649687
-120.2393877,48.38088535,599.9520988
-120.3297938,48.39498056,985.195789
-120.2867911,48.39884239,974.0872214
-120.2437409,48.40269066,946.241461
-120.3298224,48.39515976,975.1520007
-120.2868159,48.39902183,978.7693169
-120.243767,48.40287,952.6818094
-120.2394383,48.38124415,606.3263671
-120.3298512,48.39533895,965.6036925
-120.2868403,48.39920129,984.8062049
-120.243793,48.40304936,960.0399212
-120.2394635,48.38142355,611.6388266
-120.3298798,48.39551816,956.566357
-120.2868649,48.39938075,991.2868057
-120.2438187,48.40322873,967.6945389
-120.2825331,48.37775446,629.6319798
-120.3299082,48.39569737,947.1702343
-120.2868897,48.39956019,997.7486992
-120.2438443,48.40340811,976.6957511
-120.2869148,48.3997396,1002.54463
-120.2438696,48.4035875,986.5839052
-120.3299644,48.39605584,927.262012
-120.2869405,48.39991899,1006.58388
-120.2438948,48.40376691,995.9073847
-120.2395644,48.38214116,649.7473653
-120.3299916,48.39623513,919.8666221
-120.2869662,48.40009836,1011.451496
-120.2439197,48.40394633,1003.126124
-120.2869923,48.40027772,1019.199798
-120.2439444,48.40412576,1009.086843
-120.2870188,48.40045705,1028.562167
-120.243969,48.40430521,1014.704366
-120.2826873,48.37883075,649.5764267
-120.2439936,48.40448465,1019.127459
-120.2827141,48.37901006,650.8828533
-120.287072,48.4008157,1047.449302
-120.2440184,48.40466408,1021.856114
-120.282741,48.37918936,652.4574644
-120.2870984,48.40099503,1058.054887
-120.2440434,48.4048435,1025.06028
-120.2827679,48.37936866,654.1449434
-120.2397187,48.38321738,697.5690863
-120.2871247,48.40117437,1068.445859
-120.2440687,48.40502289,1029.013639
-120.2827949,48.37954796,655.5562706
-120.3301698,48.39749097,889.6245961
-120.2871506,48.40135374,1079.860918
-120.2440944,48.40520226,1032.114379
-120.2828218,48.37972727,656.8623055
-120.2397711,48.38357606,707.3329622
-120.3301951,48.39767038,894.2829671
-120.2871762,48.40153313,1091.009166
-120.2441206,48.4053816,1034.678552
-120.2828485,48.37990658,658.5768548
-120.2397974,48.38375539,711.6457902
-120.2441473,48.40556091,1037.393307
-120.282875,48.38008591,661.1846216
-120.2398238,48.38393472,715.3897185
-120.3302472,48.39802912,904.4490494
-120.2872275,48.40189189,1095.052998
-120.2441741,48.40574021,1040.360254
-120.2398502,48.38411405,718.4922774
-120.3302739,48.39820844,907.329379
-120.2872539,48.40207123,1084.501905
-120.2442011,48.4059195,1043.703155
-120.2398766,48.38429337,722.3308243
-120.3303007,48.39838776,910.1251942
-120.2872803,48.40225057,1073.706639
-120.2442281,48.40609879,1047.941953
-120.3303267,48.39856713,915.6806036
-120.2873066,48.40242991,1062.978294
-120.244255,48.40627809,1053.099068
-120.2873328,48.40260926,1053.178357
-120.2442819,48.40645738,1059.178907
-120.287359,48.40278861,1044.03201
-120.2443084,48.4066367,1065.504858
-120.3304042,48.39910527,922.4021776
-120.2873852,48.40296795,1036.323666
-120.2443345,48.40681604,1072.056462
-120.2400073,48.38519009,723.5284011
-120.3304288,48.39928474,925.3787313
-120.2874115,48.40314729,1030.441568
-120.2443606,48.40699539,1079.365037
-120.3304531,48.39946421,929.0234609
-120.2874376,48.40332665,1028.571522
-120.2443866,48.40717474,1087.073473
-120.3304775,48.39964369,931.900244
-120.2444126,48.40735409,1094.266506
-120.3305021,48.39982315,933.5413521
-120.2444386,48.40753345,1100.932364
-120.330527,48.40000259,934.2326574
-120.2875171,48.40386464,1019.807829
-120.2444646,48.4077128,1106.470334
-120.3305519,48.40018203,935.9832124
-120.2875439,48.40404394,1016.096551
-120.3262177,48.37855528,855.5469895
-120.2444908,48.40789214,1108.734665
-120.2401614,48.38626632,721.6016512
-120.3305769,48.40036147,939.161326
-120.2875706,48.40422326,1017.118843
-120.3262443,48.37873461,852.4864251
-120.2445173,48.40807146,1107.118696
-120.240187,48.3864457,727.6183046
-120.2875968,48.40440261,1022.374582
-120.330602,48.4005409,943.3868836
-120.3262707,48.37891395,850.0946334
-120.2445435,48.4082508,1103.065153
-120.2402126,48.38662508,734.8256996
-120.287623,48.40458195,1027.881012
-120.330628,48.40072026,945.772621
-120.2445696,48.40843015,1099.176706
-120.2832754,48.38295669,712.250572
-120.2402382,48.38680445,741.612513
-120.2876491,48.40476131,1033.266028
-120.3306543,48.40089961,947.2848547
-120.2445953,48.40860951,1097.398266
-120.2833014,48.38313605,717.1711168
-120.3306813,48.40107892,947.7398256
-120.2446208,48.4087889,1096.299739
-120.2402895,48.38716321,753.5813631
-120.3307082,48.40125823,949.8927837
-120.2446459,48.40896831,1094.32369
-120.2403151,48.38734258,757.5368753
-120.2877266,48.40529942,1045.162427
-120.2446705,48.40914776,1090.864582
-120.2833791,48.38367415,728.5295911
-120.2403407,48.38752196,760.8370873
-120.2446943,48.40932725,1085.946031
-120.2403664,48.38770133,764.1586256
-120.3307922,48.40179595,947.7527626
-120.2877771,48.40565825,1050.774951
-120.2447181,48.40950674,1080.016579
-120.2403921,48.38788071,767.4997522
-120.3308214,48.40197512,940.1848834
-120.2878021,48.40583768,1054.5752
-120.244742,48.40968622,1074.268541
-120.3308503,48.4021543,932.3358677
-120.2878269,48.40601711,1057.755033
-120.2447663,48.40986569,1070.455483
-120.2404437,48.38823943,773.516279
-120.3308785,48.40233353,925.7413189
-120.244791,48.41004512,1069.153399
-120.2835066,48.38457112,745.6526461
-120.2404696,48.38841879,776.8089494
-120.3309058,48.40251281,921.6782415
-120.2878773,48.40637594,1057.302453
-120.2448162,48.41022452,1069.098287
-120.2835319,48.38475053,751.7254656
-120.2404956,48.38859814,779.9316447
-120.3309324,48.40269215,917.9544427
-120.2879029,48.40655532,1052.777768
-120.2448423,48.41040387,1067.660687
-120.2405217,48.38877749,782.8798607
-120.3309582,48.40287153,912.7461394
-120.2879284,48.40673471,1051.462348
-120.2448694,48.41058316,1065.204173
-120.2405478,48.38895684,785.7444972
-120.3309838,48.40305092,905.5777753
-120.2879536,48.40691413,1055.357166
-120.2448968,48.41076241,1062.193124
-120.240574,48.38913618,788.4454841
-120.3310096,48.4032303,896.3567535
-120.2879786,48.40709355,1061.555221
-120.2449244,48.41094167,1057.517033
-120.283635,48.38546803,773.7939312
-120.2406001,48.38931552,790.9988984
-120.3310353,48.40340969,887.4618047
-120.2449519,48.41112093,1049.968087
-120.283661,48.38564739,777.9535019
-120.2406261,48.38949487,793.1961607
-120.3310608,48.40358909,880.4620007
-120.2880298,48.40745233,1064.954089
-120.3267091,48.38196348,875.2359089
-120.2449791,48.4113002,1040.447343
-120.2406521,48.38967423,795.3622832
-120.3310866,48.40376848,873.3809565
-120.2880555,48.40763171,1066.681952
-120.245006,48.41147949,1029.958087
-120.2406781,48.38985358,797.1914005
-120.3311133,48.40394781,864.2843209
-120.2880812,48.40781109,1068.64039
-120.2450321,48.41165884,1019.531425
-120.2407038,48.39003295,798.2130872
-120.3311406,48.40412709,854.9119171
-120.2881069,48.40799047,1070.677896
-120.2450573,48.41183824,1011.349848
-120.3311682,48.40430636,847.9042368
-120.2450821,48.41201767,1006.412355
-120.2837896,48.38654429,806.4535186
-120.3311957,48.40448563,842.866828
-120.2451067,48.41219712,1003.745681
-120.2838151,48.38672368,811.4741581
-120.3312236,48.40466487,837.6719299
-120.2451311,48.41237656,1001.304901
-120.3312519,48.4048441,831.5881863
-120.2451556,48.41255601,998.1910176
-120.2408318,48.39092984,800.0295856
-120.3312802,48.40502332,826.083814
-120.2451802,48.41273546,993.0102753
-120.2408573,48.39110922,803.725527
-120.3313084,48.40520255,820.9362536
-120.2452051,48.41291488,987.0814659
-120.240883,48.3912886,807.0134416
-120.3313366,48.40538177,814.9743097
-120.2452308,48.41309425,983.9659251
-120.2409087,48.39146797,810.0242762
-120.2883154,48.40942532,1067.45954
-120.3269878,48.38393702,923.9946136
-120.2452567,48.41327361,982.2058126
-120.2409344,48.39164734,811.0159011
-120.3270132,48.38411644,930.3967448
-120.2452827,48.41345296,981.4745927
-120.3314195,48.40591957,802.0635634
-120.3270385,48.38429584,936.6097383
-120.2453086,48.41363232,982.2801438
-120.3314458,48.40609892,802.0255544
-120.2453345,48.41381168,982.9198243
-120.284048,48.388338,834.3672925
-120.2453603,48.41399105,982.4648766
-120.2840739,48.38851737,833.2329409
-120.331498,48.40645765,801.0858698
-120.2453857,48.41417044,980.4756602
-120.2840995,48.38869675,832.2604257
-120.3315236,48.40663704,800.2496326
-120.2884703,48.41050156,1074.027855
-120.2454105,48.41434986,977.6030365
-120.3315488,48.40681646,800.3046726
-120.2884962,48.41068093,1070.101954
-120.2454352,48.4145293,976.3524253
-120.2841501,48.38905556,831.4850777
-120.2885217,48.41086033,1071.136121
-120.3271889,48.38537243,973.4206939
-120.2454598,48.41470874,976.3120309
-120.2841749,48.389235,834.5145621
-120.3315991,48.40717531,803.0826482
-120.2885471,48.41103972,1072.989832
-120.327213,48.38555192,982.0953535
-120.2454847,48.41488816,976.0991879
-120.3316252,48.40735468,801.8444993
-120.3272369,48.38573143,991.5146116
-120.2455098,48.41506757,975.720293
-120.2842242,48.3895939,842.6527279
-120.3316513,48.40753404,801.1753331
-120.2885984,48.41139849,1074.989388
-120.2455351,48.41524697,976.535334
-120.2842489,48.38977334,846.1159552
-120.3316778,48.40771338,800.7389242
-120.2886242,48.41157787,1076.808265
-120.245561,48.41542633,979.6003715
-120.2842737,48.38995278,848.2035835
-120.3317049,48.40789268,799.9484442
-120.2455876,48.41560564,982.7619617
-120.2842987,48.39013221,849.2618192
-120.3317328,48.40807193,798.8617524
-120.2456146,48.41578493,985.0571297
-120.2843239,48.39031162,850.3177953
-120.3317605,48.40825119,798.3953127
-120.2456417,48.41596421,987.2847684
-120.2843492,48.39049102,851.2026807
-120.3317878,48.40843047,798.636922
-120.2456688,48.4161435,988.8384207
-120.2843747,48.39067042,852.2409124
-120.3318146,48.40860979,799.3528912
-120.2456958,48.41632279,988.8766603
-120.2844004,48.3908498,854.7810376
-120.3318409,48.40878914,799.8225709
-120.2887808,48.412654,1088.307456
-120.2457226,48.41650209,989.501693
-120.2844261,48.39102918,857.7435808
-120.3318667,48.40896852,799.1719893
-120.245749,48.41668141,991.6099902
-120.3318919,48.40914794,798.0838811
-120.2888323,48.41301275,1096.621451
-120.2457749,48.41686077,992.6906721
-120.3319151,48.40932749,799.8224403
-120.2458003,48.41704016,991.1998692
-120.2845048,48.39156722,866.3541101
-120.3319383,48.40950704,800.9117396
-120.3275464,48.38788402,990.0287389
-120.2458255,48.41721956,988.4021781
-120.2845312,48.39174655,869.9844053
-120.3319616,48.40968659,801.5323687
-120.3275742,48.38806328,986.2559377
-120.2458507,48.41739897,984.0347147
-120.2845579,48.39192587,872.2008722
-120.3319851,48.40986613,802.3912569
-120.3276018,48.38824255,983.4383186
-120.245876,48.41757837,981.1604563
-120.2845845,48.39210519,874.2166574
-120.2459014,48.41775776,980.8397489
-120.2846111,48.39228452,876.1214107
-120.2459269,48.41793714,981.204501
-120.2890076,48.41426871,1151.41716
-120.245953,48.41811649,982.0338821
-120.2890333,48.41444809,1152.660415
-120.2846907,48.3928225,875.1368435
-120.2890593,48.41462745,1151.418538
-120.327735,48.38913919,980.5456452
-120.284717,48.39300183,873.0291023
-120.3321423,48.41094227,806.2850527
-120.2890854,48.41480681,1149.263016
-120.3277604,48.3893186,982.8095933
-120.2460326,48.41865444,987.0966295
-120.3321702,48.41112151,807.036549
-120.2891115,48.41498616,1146.467426
-120.3277853,48.38949804,987.1427677
-120.2460592,48.41883375,990.2524069
-120.2417297,48.39720794,819.1253465
-120.3321976,48.41130079,809.6793137
-120.2891379,48.41516549,1141.768025
-120.2460858,48.41901307,993.0824054
-120.2847941,48.39353998,872.2888022
-120.2891645,48.41534482,1134.869161
-120.2848192,48.3937194,874.2652816
-120.2891911,48.41552414,1127.371978
-120.3322763,48.41183469,818.0827341
-120.2892178,48.41570345,1119.114637
-120.3278828,48.39021594,1011.122024
-120.2461643,48.41955109,993.4034253
-120.3323022,48.41201823,820.9745535
-120.2892446,48.41588276,1110.027432
-120.24619,48.41973047,993.235377
-120.284893,48.39425775,883.9178677
-120.2892712,48.41606209,1102.974882
-120.3323273,48.41219766,822.9741823
-120.2462155,48.41990985,993.1534199
-120.2849177,48.3944372,886.6907841
-120.2892975,48.41624143,1098.259049
-120.3323521,48.41237711,825.5409702
-120.2462409,48.42008923,992.8252455
-120.2893234,48.4164208,1098.632997
-120.3323769,48.41255656,828.3369714
-120.2462663,48.42026863,992.2283188
-120.3324018,48.412736,830.9283736
-120.289349,48.41660018,1100.626709
-120.2462915,48.42044803,990.5330685
-120.3324266,48.41291544,835.1242033
-120.2893748,48.41677956,1100.817344
-120.2463168,48.42062743,988.0035095
-120.2850182,48.39515487,892.9466305
-120.2419903,48.39900142,865.155843
-120.3324512,48.4130949,842.407627
-120.2463421,48.42080683,985.1631174
-120.2850437,48.39533426,897.377082
-120.2420151,48.39918085,869.5685873
-120.332476,48.41327436,850.5891965
-120.2463673,48.42098623,982.3124976
-120.2850694,48.39551364,902.0261898
-120.24204,48.39936027,875.0858822
-120.3325008,48.4134538,858.993155
-120.2894524,48.41731766,1094.57173
-120.2463924,48.42116564,979.4357596
-120.2850954,48.395693,906.2231197
-120.2420649,48.3995397,880.7588491
-120.332526,48.41363322,866.0955438
-120.2894779,48.41749706,1097.178223
-120.2464175,48.42134505,976.3734732
-120.2851216,48.39587235,910.6466962
-120.3325514,48.41381263,872.528737
-120.2464424,48.42152447,972.8314255
-120.2421152,48.39989851,889.2845978
-120.3325765,48.41399206,880.8065747
-120.2895283,48.41785589,1111.139679
-120.2464673,48.42170389,968.7162425
-120.2421406,48.4000779,893.4879171
-120.3326016,48.41417148,888.6392827
-120.2895537,48.41803529,1116.656859
-120.2464921,48.42188332,963.9704203
-120.2852011,48.39641033,922.5473814
-120.2421663,48.40025727,895.8822707
-120.3326269,48.4143509,896.0993166
-120.2895794,48.41821467,1120.204267
-120.2465166,48.42206277,958.8535909
-120.2852277,48.39658966,928.0935745
-120.2421924,48.40043662,897.9880547
-120.332652,48.41453033,903.36017
-120.2465413,48.4222422,953.8636203
-120.2422186,48.40061596,899.8076958
-120.3326772,48.41470976,908.8387944
-120.2896314,48.41857339,1121.103021
-120.2896577,48.41875273,1118.401099
-120.2853064,48.39712769,944.8486833
-120.285332,48.39730708,951.4608322
-120.3327535,48.41524797,908.7371719
-120.2423247,48.40133323,902.2766749
-120.3327791,48.41542737,903.7456668
-120.2853822,48.39766591,964.6148858
-120.2423513,48.40151254,903.248442
-120.3328042,48.4156068,897.5840188
-120.2466966,48.42331836,943.3811489
-120.3328289,48.41578625,892.9339719
-120.289788,48.41964952,1100.237933
-120.3284523,48.39416224,1016.642015
-120.2467239,48.42349763,941.5082432
-120.3328532,48.41596573,890.3939245
-120.2898139,48.41982888,1096.729518
-120.3284795,48.39434153,1013.930577
-120.2467513,48.4236769,939.1544145
-120.3328771,48.41614523,891.2339612
-120.2898398,48.42000825,1093.716731
-120.3285068,48.39452082,1011.077555
-120.2467786,48.42385617,935.2607772
-120.2898659,48.4201876,1090.961519
-120.2468058,48.42403544,929.7723883
-120.2898922,48.42036695,1088.004706
-120.2468327,48.42421473,924.4358671
-120.2855295,48.39874264,1002.592729
-120.3329514,48.41668358,894.212197
-120.2899186,48.42054628,1084.896219
-120.2468592,48.42439405,919.6297093
-120.2855549,48.39892205,1008.199561
-120.2468853,48.4245734,916.5932145
-120.2855806,48.39910142,1014.227807
-120.2899723,48.42090489,1081.983654
-120.2856064,48.39928079,1022.646738
-120.2899986,48.42108424,1087.581148
-120.2856325,48.39946015,1029.687481
-120.3330554,48.41740107,916.7113415
-120.2900246,48.4212636,1094.320867
-120.2856587,48.3996395,1035.031348
-120.3330815,48.41758043,924.6922612
-120.2900505,48.42144296,1101.359563
-120.246987,48.42529096,905.7410862
-120.2856849,48.39981885,1040.187705
-120.3331074,48.41775981,932.8238187
-120.2900764,48.42162233,1105.998721
-120.2470121,48.42547036,902.7458061
-120.333133,48.4179392,941.356144
-120.2470373,48.42564977,899.9470523
-120.333158,48.41811863,951.4260212
-120.2470626,48.42582916,897.0560036
-120.3331823,48.41829812,963.3363618
-120.247088,48.42600855,894.6487089
-120.3332061,48.41847763,975.7570545
-120.2471136,48.42618793,892.8760019
-120.2858134,48.40071575,1066.491055
-120.3332298,48.41865714,987.7772505
-120.3288948,48.39703045,897.3776109
-120.2471392,48.42636731,891.08083
-120.2858387,48.40089515,1073.046887
-120.3332535,48.41883667,999.0761548
-120.2902283,48.42269876,1115.112433
-120.3289222,48.39720973,890.6628558
-120.247165,48.42654667,888.629087
-120.2858642,48.40107454,1078.63794
-120.3332777,48.41901615,1006.358456
-120.2902535,48.42287817,1118.272592
-120.2471909,48.42672603,885.4193472
-120.3333022,48.41919562,1011.991044
-120.2902788,48.42305758,1122.886393
-120.2472169,48.42690539,881.2658047
-120.3333265,48.4193751,1017.82215
-120.2903044,48.42323696,1128.680453
-120.3333507,48.41955459,1024.418825
-120.2903304,48.42341633,1134.676461
-120.2472692,48.42726407,871.058053
-120.3333751,48.41973406,1030.386476
-120.2472954,48.42744341,864.1321406
-120.2903832,48.423775,1140.732602
-120.2473215,48.42762275,856.7819325
-120.2904099,48.42395431,1142.491336
-120.2473476,48.4278021,849.983656
-120.2430215,48.40617607,1047.554999
-120.3334541,48.4202721,1027.3301
-120.2904365,48.42413363,1144.954309
-120.2473737,48.42798145,845.0485642
-120.2430469,48.40635546,1055.565275
-120.3334819,48.42045136,1021.94455
-120.3291549,48.39882413,883.7352069
-120.2473997,48.4281608,843.0693323
-120.3335106,48.42063055,1013.919149
-120.2904892,48.42449231,1152.331708
-120.3291804,48.39900354,888.5237254
-120.2474255,48.42834016,843.2027781
-120.2430979,48.40671423,1072.964921
-120.290515,48.42467169,1159.378924
-120.2474512,48.42851953,844.3546601
-120.2905408,48.42485106,1165.188008
-120.3292326,48.39936226,893.054271
-120.2474768,48.42869891,845.2398698
-120.3335968,48.42116813,995.3809306
