STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
TUM,D,18,SNOW DP,,20200127,31,,INCHES
TUM,D,18,SNOW DP,,20200128,31,,INCHES
TUM,D,18,SNOW DP,,20200129,31,,INCHES
TUM,D,18,SNOW DP,,20200130,31,,INCHES
TUM,D,18,SNOW DP,,20200131,30,,INCHES
TUM,D,18,SNOW DP,,20200201,30,,INCHES
TUM,D,18,SNOW DP,,20200202,30,,INCHES
TUM,D,18,SNOW DP,,20200203,30,e,INCHES
TUM,D,18,SNOW DP,,20200204,30,,INCHES
TUM,D,18,SNOW DP,,20200205,29,,INCHES
TUM,D,18,SNOW DP,,20200206,29,,INCHES
TUM,D,18,SNOW DP,,20200207,29,,INCHES
TUM,D,18,SNOW DP,,20200208,29,,INCHES
TUM,D,18,SNOW DP,,20200209,28,,INCHES
TUM,D,18,SNOW DP,,20200210,28,,INCHES
TUM,D,18,SNOW DP,,20200211,29,,INCHES
TUM,D,18,SNOW DP,,20200212,28,,INCHES
TUM,D,18,SNOW DP,,20200213,28,,INCHES
TUM,D,18,SNOW DP,,20200214,27,,INCHES
TUM,D,18,SNOW DP,,20200215,27,,INCHES
TUM,D,18,SNOW DP,,20200216,26,,INCHES
TUM,D,18,SNOW DP,,20200217,25,,INCHES
TUM,D,18,SNOW DP,,20200218,25,,INCHES
TUM,D,18,SNOW DP,,20200219,24,,INCHES
TUM,D,18,SNOW DP,,20200220,24,,INCHES
TUM,D,18,SNOW DP,,20200221,23,,INCHES
TUM,D,18,SNOW DP,,20200222,22,,INCHES
TUM,D,18,SNOW DP,,20200223,22,,INCHES
TUM,D,18,SNOW DP,,20200224,22,,INCHES
TUM,D,18,SNOW DP,,20200225,21,,INCHES
TUM,D,18,SNOW DP,,20200226,20,,INCHES
TUM,D,18,SNOW DP,,20200227,19,,INCHES
TUM,D,18,SNOW DP,,20200228,18,,INCHES
TUM,D,18,SNOW DP,,20200229,17,,INCHES
TUM,D,18,SNOW DP,,20200301,118,N,INCHES
TUM,D,18,SNOW DP,,20200302,22,,INCHES
TUM,D,18,SNOW DP,,20200303,18,,INCHES
TUM,D,18,SNOW DP,,20200304,16,,INCHES
TUM,D,18,SNOW DP,,20200305,14,,INCHES
TUM,D,18,SNOW DP,,20200306,14,,INCHES
TUM,D,18,SNOW DP,,20200307,12,,INCHES
TUM,D,18,SNOW DP,,20200308,11,,INCHES
TUM,D,18,SNOW DP,,20200309,13,,INCHES
TUM,D,18,SNOW DP,,20200310,12,,INCHES
TUM,D,18,SNOW DP,,20200311,10,,INCHES
TUM,D,18,SNOW DP,,20200312,10,,INCHES
TUM,D,18,SNOW DP,,20200313,9,,INCHES
TUM,D,18,SNOW DP,,20200314,8,,INCHES
TUM,D,18,SNOW DP,,20200315,118,N,INCHES
TUM,D,18,SNOW DP,,20200316,118,N,INCHES
TUM,D,18,SNOW DP,,20200317,118,N,INCHES
TUM,D,18,SNOW DP,,20200318,16,,INCHES
TUM,D,18,SNOW DP,,20200319,18,,INCHES
TUM,D,18,SNOW DP,,20200320,17,,INCHES
TUM,D,18,SNOW DP,,20200321,15,,INCHES
TUM,D,18,SNOW DP,,20200322,17,,INCHES
TUM,D,18,SNOW DP,,20200323,18,,INCHES
TUM,D,18,SNOW DP,,20200324,16,,INCHES
TUM,D,18,SNOW DP,,20200325,118,N,INCHES
TUM,D,18,SNOW DP,,20200326,118,N,INCHES
TUM,D,18,SNOW DP,,20200327,17,,INCHES
TUM,D,18,SNOW DP,,20200328,16,,INCHES
TUM,D,18,SNOW DP,,20200329,15,,INCHES
TUM,D,18,SNOW DP,,20200330,18,,INCHES
TUM,D,18,SNOW DP,,20200331,16,,INCHES
TUM,D,18,SNOW DP,,20200401,14,,INCHES
TUM,D,18,SNOW DP,,20200402,13,,INCHES
TUM,D,18,SNOW DP,,20200403,13,,INCHES
TUM,D,18,SNOW DP,,20200404,11,,INCHES
TUM,D,18,SNOW DP,,20200405,118,,INCHES
TUM,D,18,SNOW DP,,20200406,31,,INCHES
TUM,D,18,SNOW DP,,20200407,28,,INCHES
TUM,D,18,SNOW DP,,20200408,24,,INCHES
TUM,D,18,SNOW DP,,20200409,29,,INCHES
TUM,D,18,SNOW DP,,20200410,23,,INCHES
TUM,D,18,SNOW DP,,20200411,21,,INCHES
TUM,D,18,SNOW DP,,20200412,18,,INCHES
TUM,D,18,SNOW DP,,20200413,18,,INCHES
TUM,D,18,SNOW DP,,20200414,16,,INCHES
TUM,D,18,SNOW DP,,20200415,14,,INCHES
TUM,D,18,SNOW DP,,20200416,13,,INCHES
TUM,D,18,SNOW DP,,20200417,11,,INCHES
TUM,D,18,SNOW DP,,20200418,14,,INCHES
TUM,D,18,SNOW DP,,20200419,13,,INCHES
TUM,D,18,SNOW DP,,20200420,11,,INCHES
TUM,D,18,SNOW DP,,20200421,118,,INCHES
TUM,D,18,SNOW DP,,20200422,11,,INCHES
TUM,D,18,SNOW DP,,20200423,9,,INCHES
TUM,D,18,SNOW DP,,20200424,7,,INCHES
TUM,D,18,SNOW DP,,20200425,4,,INCHES
TUM,D,18,SNOW DP,,20200426,1,,INCHES
TUM,D,18,SNOW DP,,20200427,0,,INCHES
TUM,D,18,SNOW DP,,20200428,0,,INCHES
TUM,D,18,SNOW DP,,20200429,1,,INCHES
TUM,D,18,SNOW DP,,20200430,1,,INCHES
TUM,D,18,SNOW DP,,20200501,-1,,INCHES
TUM,D,18,SNOW DP,,20200502,1,,INCHES
TUM,D,18,SNOW DP,,20200503,1,,INCHES
TUM,D,18,SNOW DP,,20200504,1,,INCHES
TUM,D,18,SNOW DP,,20200505,1,,INCHES
TUM,D,18,SNOW DP,,20200506,1,,INCHES
TUM,D,18,SNOW DP,,20200507,1,,INCHES
TUM,D,18,SNOW DP,,20200508,1,,INCHES
TUM,D,18,SNOW DP,,20200509,1,,INCHES
TUM,D,18,SNOW DP,,20200510,1,,INCHES
TUM,D,18,SNOW DP,,20200511,2,,INCHES
TUM,D,18,SNOW DP,,20200512,1,,INCHES
TUM,D,18,SNOW DP,,20200513,1,,INCHES
TUM,D,18,SNOW DP,,20200514,1,,INCHES
TUM,D,18,SNOW DP,,20200515,1,,INCHES
TUM,D,18,SNOW DP,,20200516,0,,INCHES
TUM,D,18,SNOW DP,,20200517,-0,,INCHES
TUM,D,18,SNOW DP,,20200518,1,,INCHES
TUM,D,18,SNOW DP,,20200519,0,,INCHES
TUM,D,18,SNOW DP,,20200520,1,,INCHES
TUM,D,18,SNOW DP,,20200521,1,,INCHES
TUM,D,18,SNOW DP,,20200522,2,,INCHES
TUM,D,18,SNOW DP,,20200523,1,,INCHES
TUM,D,18,SNOW DP,,20200524,2,,INCHES
TUM,D,18,SNOW DP,,20200525,1,,INCHES
TUM,D,18,SNOW DP,,20200526,1,,INCHES
TUM,D,18,SNOW DP,,20200527,0,,INCHES
TUM,D,18,SNOW DP,,20200528,1,,INCHES
TUM,D,18,SNOW DP,,20200529,1,,INCHES
TUM,D,18,SNOW DP,,20200530,1,,INCHES
TUM,D,18,SNOW DP,,20200531,1,,INCHES
TUM,D,18,SNOW DP,,20200601,2,,INCHES
TUM,D,18,SNOW DP,,20200602,0,,INCHES
TUM,D,18,SNOW DP,,20200603,2,,INCHES
TUM,D,18,SNOW DP,,20200604,1,,INCHES
TUM,D,18,SNOW DP,,20200605,2,,INCHES
TUM,D,18,SNOW DP,,20200606,1,,INCHES
TUM,D,18,SNOW DP,,20200607,2,,INCHES
TUM,D,18,SNOW DP,,20200608,3,,INCHES
TUM,D,18,SNOW DP,,20200609,1,,INCHES
TUM,D,18,SNOW DP,,20200610,1,,INCHES
TUM,D,18,SNOW DP,,20200611,1,,INCHES
TUM,D,18,SNOW DP,,20200612,1,,INCHES
TUM,D,18,SNOW DP,,20200613,3,,INCHES
TUM,D,18,SNOW DP,,20200614,2,,INCHES
TUM,D,18,SNOW DP,,20200615,0,,INCHES
TUM,D,18,SNOW DP,,20200616,1,,INCHES
TUM,D,18,SNOW DP,,20200617,2,,INCHES
TUM,D,18,SNOW DP,,20200618,1,,INCHES
TUM,D,18,SNOW DP,,20200619,3,,INCHES
TUM,D,18,SNOW DP,,20200620,1,,INCHES
TUM,D,18,SNOW DP,,20200621,0,,INCHES
TUM,D,18,SNOW DP,,20200622,1,,INCHES
TUM,D,18,SNOW DP,,20200623,1,,INCHES
TUM,D,18,SNOW DP,,20200624,1,,INCHES
TUM,D,18,SNOW DP,,20200625,1,,INCHES
TUM,D,18,SNOW DP,,20200626,1,,INCHES
TUM,D,18,SNOW DP,,20200627,3,,INCHES
TUM,D,18,SNOW DP,,20200628,2,,INCHES
TUM,D,18,SNOW DP,,20200629,1,,INCHES
TUM,D,18,SNOW DP,,20200630,2,,INCHES
TUM,D,18,SNOW DP,,20200701,1,,INCHES
TUM,D,18,SNOW DP,,20200702,0,,INCHES
TUM,D,18,SNOW DP,,20200703,3,,INCHES
TUM,D,18,SNOW DP,,20200704,1,,INCHES
TUM,D,18,SNOW DP,,20200705,2,,INCHES
TUM,D,18,SNOW DP,,20200706,2,,INCHES
TUM,D,18,SNOW DP,,20200707,2,,INCHES
TUM,D,18,SNOW DP,,20200708,1,,INCHES
TUM,D,18,SNOW DP,,20200709,2,,INCHES
TUM,D,18,SNOW DP,,20200710,2,,INCHES
TUM,D,18,SNOW DP,,20200711,3,,INCHES
TUM,D,18,SNOW DP,,20200712,2,,INCHES
TUM,D,18,SNOW DP,,20200713,3,,INCHES
TUM,D,18,SNOW DP,,20200714,1,,INCHES
TUM,D,18,SNOW DP,,20200715,2,,INCHES
TUM,D,18,SNOW DP,,20200716,2,,INCHES
TUM,D,18,SNOW DP,,20200717,2,,INCHES
TUM,D,18,SNOW DP,,20200718,2,,INCHES
TUM,D,18,SNOW DP,,20200719,1,,INCHES
TUM,D,18,SNOW DP,,20200720,1,,INCHES
TUM,D,18,SNOW DP,,20200721,1,,INCHES
TUM,D,18,SNOW DP,,20200722,1,,INCHES
TUM,D,18,SNOW DP,,20200723,3,,INCHES
TUM,D,18,SNOW DP,,20200724,2,,INCHES
TUM,D,18,SNOW DP,,20200725,3,,INCHES
TUM,D,18,SNOW DP,,20200726,1,,INCHES
TUM,D,18,SNOW DP,,20200727,2,,INCHES
TUM,D,18,SNOW DP,,20200728,1,,INCHES
TUM,D,18,SNOW DP,,20200729,1,,INCHES
TUM,D,18,SNOW DP,,20200730,1,,INCHES
TUM,D,18,SNOW DP,,20200731,1,,INCHES
TUM,D,18,SNOW DP,,20200801,0,,INCHES
TUM,D,18,SNOW DP,,20200802,1,,INCHES
TUM,D,18,SNOW DP,,20200803,-0,,INCHES
TUM,D,18,SNOW DP,,20200804,2,,INCHES
TUM,D,18,SNOW DP,,20200805,1,,INCHES
TUM,D,18,SNOW DP,,20200806,3,,INCHES
TUM,D,18,SNOW DP,,20200807,2,,INCHES
TUM,D,18,SNOW DP,,20200808,1,,INCHES
TUM,D,18,SNOW DP,,20200809,2,,INCHES
TUM,D,18,SNOW DP,,20200810,2,,INCHES
TUM,D,18,SNOW DP,,20200811,1,,INCHES
TUM,D,18,SNOW DP,,20200812,2,,INCHES
TUM,D,18,SNOW DP,,20200813,0,,INCHES
TUM,D,18,SNOW DP,,20200814,1,,INCHES
TUM,D,18,SNOW DP,,20200815,-1,,INCHES
TUM,D,18,SNOW DP,,20200816,0,,INCHES
TUM,D,18,SNOW DP,,20200817,0,,INCHES
TUM,D,18,SNOW DP,,20200818,1,,INCHES
TUM,D,18,SNOW DP,,20200819,2,,INCHES
TUM,D,18,SNOW DP,,20200820,2,,INCHES
TUM,D,18,SNOW DP,,20200821,2,,INCHES
TUM,D,18,SNOW DP,,20200822,1,,INCHES
TUM,D,18,SNOW DP,,20200823,1,,INCHES
TUM,D,18,SNOW DP,,20200824,2,,INCHES
TUM,D,18,SNOW DP,,20200825,0,,INCHES
TUM,D,18,SNOW DP,,20200826,2,,INCHES
TUM,D,18,SNOW DP,,20200827,2,,INCHES
TUM,D,18,SNOW DP,,20200828,1,,INCHES
TUM,D,18,SNOW DP,,20200829,1,,INCHES
TUM,D,18,SNOW DP,,20200830,2,,INCHES
TUM,D,18,SNOW DP,,20200831,2,,INCHES
TUM,D,18,SNOW DP,,20200901,-1,,INCHES
TUM,D,18,SNOW DP,,20200902,1,,INCHES
TUM,D,18,SNOW DP,,20200903,0,,INCHES
TUM,D,18,SNOW DP,,20200904,1,,INCHES
TUM,D,18,SNOW DP,,20200905,0,,INCHES
TUM,D,18,SNOW DP,,20200906,0,,INCHES
TUM,D,18,SNOW DP,,20200907,1,,INCHES
TUM,D,18,SNOW DP,,20200908,1,,INCHES
TUM,D,18,SNOW DP,,20200909,0,,INCHES
TUM,D,18,SNOW DP,,20200910,-0,,INCHES
TUM,D,18,SNOW DP,,20200911,1,,INCHES
TUM,D,18,SNOW DP,,20200912,0,,INCHES
TUM,D,18,SNOW DP,,20200913,-0,,INCHES
TUM,D,18,SNOW DP,,20200914,-0,,INCHES
TUM,D,18,SNOW DP,,20200915,-0,,INCHES
TUM,D,18,SNOW DP,,20200916,0,,INCHES
TUM,D,18,SNOW DP,,20200917,0,,INCHES
TUM,D,18,SNOW DP,,20200918,1,,INCHES
TUM,D,18,SNOW DP,,20200919,0,,INCHES
TUM,D,18,SNOW DP,,20200920,1,,INCHES
TUM,D,18,SNOW DP,,20200921,1,,INCHES
TUM,D,18,SNOW DP,,20200922,-0,,INCHES
TUM,D,18,SNOW DP,,20200923,1,,INCHES
TUM,D,18,SNOW DP,,20200924,0,,INCHES
TUM,D,18,SNOW DP,,20200925,-0,,INCHES
TUM,D,18,SNOW DP,,20200926,-1,,INCHES
TUM,D,18,SNOW DP,,20200927,-0,,INCHES
TUM,D,18,SNOW DP,,20200928,-0,,INCHES
TUM,D,18,SNOW DP,,20200929,0,,INCHES
TUM,D,18,SNOW DP,,20200930,-0,,INCHES
TUM,D,18,SNOW DP,,20201001,-0,,INCHES
TUM,D,18,SNOW DP,,20201002,-0,,INCHES
TUM,D,18,SNOW DP,,20201003,0,,INCHES
TUM,D,18,SNOW DP,,20201004,1,,INCHES
TUM,D,18,SNOW DP,,20201005,0,,INCHES
TUM,D,18,SNOW DP,,20201006,0,,INCHES
TUM,D,18,SNOW DP,,20201007,0,,INCHES
TUM,D,18,SNOW DP,,20201008,-0,,INCHES
TUM,D,18,SNOW DP,,20201009,-0,,INCHES
TUM,D,18,SNOW DP,,20201010,-1,,INCHES
TUM,D,18,SNOW DP,,20201011,-0,,INCHES
TUM,D,18,SNOW DP,,20201012,0,,INCHES
TUM,D,18,SNOW DP,,20201013,-1,,INCHES
TUM,D,18,SNOW DP,,20201014,-0,,INCHES
TUM,D,18,SNOW DP,,20201015,-0,,INCHES
TUM,D,18,SNOW DP,,20201016,-0,,INCHES
TUM,D,18,SNOW DP,,20201017,-1,,INCHES
TUM,D,18,SNOW DP,,20201018,-1,,INCHES
TUM,D,18,SNOW DP,,20201019,0,,INCHES
TUM,D,18,SNOW DP,,20201020,0,,INCHES
TUM,D,18,SNOW DP,,20201021,-1,,INCHES
TUM,D,18,SNOW DP,,20201022,-0,,INCHES
TUM,D,18,SNOW DP,,20201023,-0,,INCHES
TUM,D,18,SNOW DP,,20201024,-0,,INCHES
TUM,D,18,SNOW DP,,20201025,-0,,INCHES
TUM,D,18,SNOW DP,,20201026,0,,INCHES
TUM,D,18,SNOW DP,,20201027,-1,,INCHES
TUM,D,18,SNOW DP,,20201028,-1,,INCHES
TUM,D,18,SNOW DP,,20201029,2,,INCHES
TUM,D,18,SNOW DP,,20201030,2,,INCHES
TUM,D,18,SNOW DP,,20201031,2,,INCHES
TUM,D,18,SNOW DP,,20201101,2,,INCHES
TUM,D,18,SNOW DP,,20201102,2,,INCHES
TUM,D,18,SNOW DP,,20201103,2,,INCHES
TUM,D,18,SNOW DP,,20201104,2,,INCHES
TUM,D,18,SNOW DP,,20201105,2,,INCHES
TUM,D,18,SNOW DP,,20201106,2,,INCHES
TUM,D,18,SNOW DP,,20201107,3,,INCHES
TUM,D,18,SNOW DP,,20201108,118,,INCHES
TUM,D,18,SNOW DP,,20201109,118,,INCHES
TUM,D,18,SNOW DP,,20201110,11,,INCHES
TUM,D,18,SNOW DP,,20201111,9,,INCHES
TUM,D,18,SNOW DP,,20201112,8,,INCHES
TUM,D,18,SNOW DP,,20201113,8,,INCHES
TUM,D,18,SNOW DP,,20201114,8,,INCHES
TUM,D,18,SNOW DP,,20201115,7,,INCHES
TUM,D,18,SNOW DP,,20201116,7,,INCHES
TUM,D,18,SNOW DP,,20201117,6,,INCHES
TUM,D,18,SNOW DP,,20201118,6,,INCHES
TUM,D,18,SNOW DP,,20201119,12,,INCHES
TUM,D,18,SNOW DP,,20201120,12,,INCHES
TUM,D,18,SNOW DP,,20201121,12,,INCHES
TUM,D,18,SNOW DP,,20201122,11,,INCHES
TUM,D,18,SNOW DP,,20201123,10,,INCHES
TUM,D,18,SNOW DP,,20201124,11,,INCHES
TUM,D,18,SNOW DP,,20201125,11,,INCHES
TUM,D,18,SNOW DP,,20201126,11,,INCHES
TUM,D,18,SNOW DP,,20201127,10,,INCHES
TUM,D,18,SNOW DP,,20201128,10,,INCHES
TUM,D,18,SNOW DP,,20201129,10,,INCHES
TUM,D,18,SNOW DP,,20201130,10,,INCHES
TUM,D,18,SNOW DP,,20201201,10,,INCHES
TUM,D,18,SNOW DP,,20201202,10,,INCHES
TUM,D,18,SNOW DP,,20201203,9,,INCHES
TUM,D,18,SNOW DP,,20201204,10,,INCHES
TUM,D,18,SNOW DP,,20201205,10,,INCHES
TUM,D,18,SNOW DP,,20201206,10,,INCHES
TUM,D,18,SNOW DP,,20201207,10,,INCHES
TUM,D,18,SNOW DP,,20201208,10,,INCHES
TUM,D,18,SNOW DP,,20201209,9,,INCHES
TUM,D,18,SNOW DP,,20201210,9,,INCHES
TUM,D,18,SNOW DP,,20201211,9,,INCHES
TUM,D,18,SNOW DP,,20201212,14,,INCHES
TUM,D,18,SNOW DP,,20201213,13,,INCHES
TUM,D,18,SNOW DP,,20201214,20,,INCHES
TUM,D,18,SNOW DP,,20201215,21,,INCHES
TUM,D,18,SNOW DP,,20201216,18,,INCHES
TUM,D,18,SNOW DP,,20201217,23,,INCHES
TUM,D,18,SNOW DP,,20201218,27,,INCHES
TUM,D,18,SNOW DP,,20201219,26,,INCHES
TUM,D,18,SNOW DP,,20201220,26,,INCHES
TUM,D,18,SNOW DP,,20201221,25,,INCHES
TUM,D,18,SNOW DP,,20201222,24,,INCHES
TUM,D,18,SNOW DP,,20201223,24,,INCHES
TUM,D,18,SNOW DP,,20201224,24,,INCHES
TUM,D,18,SNOW DP,,20201225,23,,INCHES
TUM,D,18,SNOW DP,,20201226,25,,INCHES
TUM,D,18,SNOW DP,,20201227,25,,INCHES
TUM,D,18,SNOW DP,,20201228,118,,INCHES
TUM,D,18,SNOW DP,,20201229,26,,INCHES
TUM,D,18,SNOW DP,,20201230,26,,INCHES
TUM,D,18,SNOW DP,,20201231,118,,INCHES
TUM,D,18,SNOW DP,,20210101,26,,INCHES
TUM,D,18,SNOW DP,,20210102,25,,INCHES
TUM,D,18,SNOW DP,,20210103,24,,INCHES
TUM,D,18,SNOW DP,,20210104,24,,INCHES
TUM,D,18,SNOW DP,,20210105,24,,INCHES
TUM,D,18,SNOW DP,,20210106,25,,INCHES
TUM,D,18,SNOW DP,,20210107,23,,INCHES
TUM,D,18,SNOW DP,,20210108,24,,INCHES
TUM,D,18,SNOW DP,,20210109,24,,INCHES
TUM,D,18,SNOW DP,,20210110,24,,INCHES
TUM,D,18,SNOW DP,,20210111,24,,INCHES
TUM,D,18,SNOW DP,,20210112,24,,INCHES
TUM,D,18,SNOW DP,,20210113,24,,INCHES
TUM,D,18,SNOW DP,,20210114,23,,INCHES
TUM,D,18,SNOW DP,,20210115,23,,INCHES
TUM,D,18,SNOW DP,,20210116,22,,INCHES
TUM,D,18,SNOW DP,,20210117,22,,INCHES
TUM,D,18,SNOW DP,,20210118,21,,INCHES
TUM,D,18,SNOW DP,,20210119,21,,INCHES
TUM,D,18,SNOW DP,,20210120,21,,INCHES
TUM,D,18,SNOW DP,,20210121,21,,INCHES
TUM,D,18,SNOW DP,,20210122,21,,INCHES
TUM,D,18,SNOW DP,,20210123,21,,INCHES
TUM,D,18,SNOW DP,,20210124,21,,INCHES
TUM,D,18,SNOW DP,,20210125,21,,INCHES
TUM,D,18,SNOW DP,,20210126,118,,INCHES
TUM,D,18,SNOW DP,,20210127,39,,INCHES
TUM,D,18,SNOW DP,,20210128,118,,INCHES
TUM,D,18,SNOW DP,,20210129,75,,INCHES
TUM,D,18,SNOW DP,,20210130,66,,INCHES
TUM,D,18,SNOW DP,,20210131,60,,INCHES
TUM,D,18,SNOW DP,,20210201,57,,INCHES
TUM,D,18,SNOW DP,,20210202,54,,INCHES
TUM,D,18,SNOW DP,,20210203,52,,INCHES
TUM,D,18,SNOW DP,,20210204,51,,INCHES
TUM,D,18,SNOW DP,,20210205,49,,INCHES
TUM,D,18,SNOW DP,,20210206,48,,INCHES
TUM,D,18,SNOW DP,,20210207,46,,INCHES
TUM,D,18,SNOW DP,,20210208,45,,INCHES
TUM,D,18,SNOW DP,,20210209,45,,INCHES
TUM,D,18,SNOW DP,,20210210,45,,INCHES
TUM,D,18,SNOW DP,,20210211,44,,INCHES
TUM,D,18,SNOW DP,,20210212,51,,INCHES
TUM,D,18,SNOW DP,,20210213,47,,INCHES
TUM,D,18,SNOW DP,,20210214,118,,INCHES
TUM,D,18,SNOW DP,,20210215,51,,INCHES
TUM,D,18,SNOW DP,,20210216,52,,INCHES
TUM,D,18,SNOW DP,,20210217,52,,INCHES
TUM,D,18,SNOW DP,,20210218,52,,INCHES
TUM,D,18,SNOW DP,,20210219,51,,INCHES
TUM,D,18,SNOW DP,,20210220,48,,INCHES
TUM,D,18,SNOW DP,,20210221,49,,INCHES
TUM,D,18,SNOW DP,,20210222,48,,INCHES
TUM,D,18,SNOW DP,,20210223,46,,INCHES
TUM,D,18,SNOW DP,,20210224,45,,INCHES
TUM,D,18,SNOW DP,,20210225,44,,INCHES
TUM,D,18,SNOW DP,,20210226,43,,INCHES
TUM,D,18,SNOW DP,,20210227,43,,INCHES
TUM,D,18,SNOW DP,,20210228,42,,INCHES
TUM,D,18,SNOW DP,,20210301,41,,INCHES
TUM,D,18,SNOW DP,,20210302,40,,INCHES
TUM,D,18,SNOW DP,,20210303,39,,INCHES
TUM,D,18,SNOW DP,,20210304,39,,INCHES
TUM,D,18,SNOW DP,,20210305,38,,INCHES
TUM,D,18,SNOW DP,,20210306,37,,INCHES
TUM,D,18,SNOW DP,,20210307,36,,INCHES
TUM,D,18,SNOW DP,,20210308,35,,INCHES
TUM,D,18,SNOW DP,,20210309,36,,INCHES
TUM,D,18,SNOW DP,,20210310,38,,INCHES
TUM,D,18,SNOW DP,,20210311,118,,INCHES
TUM,D,18,SNOW DP,,20210312,118,,INCHES
TUM,D,18,SNOW DP,,20210313,42,,INCHES
TUM,D,18,SNOW DP,,20210314,39,,INCHES
TUM,D,18,SNOW DP,,20210315,118,,INCHES
TUM,D,18,SNOW DP,,20210316,44,,INCHES
TUM,D,18,SNOW DP,,20210317,40,,INCHES
TUM,D,18,SNOW DP,,20210318,39,,INCHES
TUM,D,18,SNOW DP,,20210319,39,,INCHES
TUM,D,18,SNOW DP,,20210320,50,,INCHES
TUM,D,18,SNOW DP,,20210321,46,,INCHES
TUM,D,18,SNOW DP,,20210322,44,,INCHES
TUM,D,18,SNOW DP,,20210323,46,,INCHES
TUM,D,18,SNOW DP,,20210324,44,,INCHES
TUM,D,18,SNOW DP,,20210325,42,,INCHES
TUM,D,18,SNOW DP,,20210326,118,,INCHES
TUM,D,18,SNOW DP,,20210327,41,,INCHES
TUM,D,18,SNOW DP,,20210328,40,,INCHES
TUM,D,18,SNOW DP,,20210329,38,,INCHES
TUM,D,18,SNOW DP,,20210330,37,,INCHES
TUM,D,18,SNOW DP,,20210331,35,,INCHES
TUM,D,18,SNOW DP,,20210401,34,,INCHES
TUM,D,18,SNOW DP,,20210402,32,,INCHES
TUM,D,18,SNOW DP,,20210403,30,,INCHES
TUM,D,18,SNOW DP,,20210404,28,,INCHES
TUM,D,18,SNOW DP,,20210405,27,,INCHES
TUM,D,18,SNOW DP,,20210406,25,,INCHES
TUM,D,18,SNOW DP,,20210407,24,,INCHES
TUM,D,18,SNOW DP,,20210408,22,,INCHES
TUM,D,18,SNOW DP,,20210409,20,,INCHES
TUM,D,18,SNOW DP,,20210410,19,,INCHES
TUM,D,18,SNOW DP,,20210411,17,,INCHES
TUM,D,18,SNOW DP,,20210412,16,,INCHES
TUM,D,18,SNOW DP,,20210413,14,,INCHES
TUM,D,18,SNOW DP,,20210414,9,,INCHES
TUM,D,18,SNOW DP,,20210415,118,,INCHES
TUM,D,18,SNOW DP,,20210416,9,,INCHES
TUM,D,18,SNOW DP,,20210417,6,,INCHES
TUM,D,18,SNOW DP,,20210418,4,,INCHES
TUM,D,18,SNOW DP,,20210419,2,,INCHES
TUM,D,18,SNOW DP,,20210420,2,,INCHES
TUM,D,18,SNOW DP,,20210421,3,,INCHES
TUM,D,18,SNOW DP,,20210422,3,,INCHES
TUM,D,18,SNOW DP,,20210423,3,,INCHES
TUM,D,18,SNOW DP,,20210424,2,,INCHES
TUM,D,18,SNOW DP,,20210425,2,,INCHES
TUM,D,18,SNOW DP,,20210426,4,,INCHES
TUM,D,18,SNOW DP,,20210427,2,,INCHES
TUM,D,18,SNOW DP,,20210428,3,,INCHES
TUM,D,18,SNOW DP,,20210429,3,,INCHES
TUM,D,18,SNOW DP,,20210430,3,,INCHES
TUM,D,18,SNOW DP,,20210501,3,,INCHES
TUM,D,18,SNOW DP,,20210502,3,,INCHES
TUM,D,18,SNOW DP,,20210503,3,,INCHES
TUM,D,18,SNOW DP,,20210504,3,,INCHES
TUM,D,18,SNOW DP,,20210505,2,,INCHES
TUM,D,18,SNOW DP,,20210506,3,,INCHES
TUM,D,18,SNOW DP,,20210507,3,,INCHES
TUM,D,18,SNOW DP,,20210508,4,,INCHES
TUM,D,18,SNOW DP,,20210509,4,,INCHES
TUM,D,18,SNOW DP,,20210510,4,,INCHES
TUM,D,18,SNOW DP,,20210511,2,,INCHES
TUM,D,18,SNOW DP,,20210512,3,,INCHES
TUM,D,18,SNOW DP,,20210513,4,,INCHES
TUM,D,18,SNOW DP,,20210514,4,,INCHES
TUM,D,18,SNOW DP,,20210515,4,,INCHES
TUM,D,18,SNOW DP,,20210516,4,,INCHES
TUM,D,18,SNOW DP,,20210517,5,,INCHES
TUM,D,18,SNOW DP,,20210518,4,,INCHES
TUM,D,18,SNOW DP,,20210519,4,,INCHES
TUM,D,18,SNOW DP,,20210520,3,,INCHES
TUM,D,18,SNOW DP,,20210521,118,,INCHES
TUM,D,18,SNOW DP,,20210522,118,,INCHES
TUM,D,18,SNOW DP,,20210523,3,,INCHES
TUM,D,18,SNOW DP,,20210524,3,,INCHES
TUM,D,18,SNOW DP,,20210525,4,,INCHES
TUM,D,18,SNOW DP,,20210526,3,,INCHES
TUM,D,18,SNOW DP,,20210527,3,,INCHES
TUM,D,18,SNOW DP,,20210528,4,,INCHES
TUM,D,18,SNOW DP,,20210529,4,,INCHES
TUM,D,18,SNOW DP,,20210530,3,,INCHES
TUM,D,18,SNOW DP,,20210531,3,,INCHES
TUM,D,18,SNOW DP,,20210601,4,,INCHES
TUM,D,18,SNOW DP,,20210602,3,,INCHES
TUM,D,18,SNOW DP,,20210603,5,,INCHES
TUM,D,18,SNOW DP,,20210604,4,,INCHES
TUM,D,18,SNOW DP,,20210605,2,,INCHES
